country_iso,year,broadband_subscriptions_per100
GNQ,2010,0.125683657
GNQ,2011,0.13639316099999998
GNQ,2012,0.14352336300000001
GNQ,2013,0.32682622699999997
GNQ,2014,0.34581480299999995
GNQ,2015,0.325098753
GNQ,2016,0.278312678
GNQ,2017,0.15031671900000002
GNQ,2018,0.123760958
GRC,2003,0.093378272
GRC,2004,0.457988755
GRC,2005,1.426422995
GRC,2006,4.3645064719999995
GRC,2007,9.14966047
GRC,2008,13.64998027
GRC,2009,17.48866166
GRC,2010,20.69000831
GRC,2011,22.75615498
GRC,2012,24.94570836
GRC,2013,27.1234207
GRC,2014,29.49197754
GRC,2015,32.26186355
GRC,2016,34.0552614
GRC,2017,35.74706347
GRC,2018,37.652265500000006
GRD,2002,0.543258004
GRD,2004,0.58362962
GRD,2005,3.07851062
GRD,2006,5.283371294
GRD,2007,7.22502139
GRD,2008,8.490744955
GRD,2009,11.69403246
GRD,2010,13.5899391
GRD,2011,13.74021499
GRD,2012,14.89120116
GRD,2013,16.64047333
GRD,2014,17.27332831
GRD,2015,18.02662433
GRD,2016,18.88337672
GRD,2017,20.05429587
GRL,2003,0.209846935
GRL,2004,5.83879988
GRL,2005,12.51602255
GRL,2006,16.17665128
GRL,2007,18.52723664
GRL,2008,21.13439243
GRL,2009,22.10548583
GRL,2010,21.87577245
GRL,2011,21.02666572
GRL,2012,20.15229325
GRL,2013,19.14418407
GRL,2014,18.44593037
GRL,2015,17.73772993
GRL,2017,21.27441086
GRL,2018,23.32225444
GTM,2005,0.206978788
GTM,2006,0.29110949399999997
GTM,2007,0.416048464
GTM,2008,0.674690221
GTM,2009,1.0896698390000001
GTM,2010,1.77028447
GTM,2012,1.835545828
GTM,2013,2.262311892
GTM,2014,2.723906121
GTM,2015,2.829404762
GTM,2016,3.05130363
GTM,2017,3.139231107
GUM,2001,1.1189186770000001
GUM,2007,1.699748815
GUM,2008,1.697728816
GUM,2009,1.884114403
GUM,2010,1.881538346
GUM,2013,1.87024257
GUM,2014,1.8631688780000002
GUY,2005,0.268037949
GUY,2007,0.316420934
GUY,2008,0.6807557940000001
GUY,2009,0.9125097959999999
GUY,2010,1.493523129
GUY,2011,2.731281282
GUY,2012,3.968895908
GUY,2013,4.85983524
GUY,2014,5.924310304
GUY,2015,6.995668672000001
GUY,2016,7.41578598
GUY,2017,8.370376486
HKG,1998,0.17141988
HKG,1999,1.325679582
HKG,2000,6.727641547
HKG,2001,10.74958003
HKG,2002,15.50328085
HKG,2003,18.85541863
HKG,2004,22.50316774
HKG,2005,24.508159600000003
HKG,2006,26.40721662
HKG,2007,27.7621321
HKG,2008,28.12443375
HKG,2009,29.65314308
HKG,2010,31.11701124
HKG,2011,32.81196702
HKG,2012,32.00067605
HKG,2013,31.53185218
HKG,2014,31.97449917
HKG,2015,32.67233937
HKG,2016,36.25336886
HKG,2017,36.380384
HKG,2018,36.82553485
HND,2010,0.012022887
HND,2011,0.675536169
HND,2012,0.70916782
HND,2013,0.784120422
HND,2014,1.762608802
HND,2015,2.1659258130000003
HND,2016,2.377207133
HND,2017,2.52721043
HND,2018,3.701279642
HRV,2003,0.077468247
HRV,2004,0.597643823
HRV,2005,2.6541448290000003
HRV,2006,5.7609894079999995
HRV,2007,8.872356802999999
HRV,2008,12.13032746
HRV,2009,16.52408147
HRV,2010,19.3583655
HRV,2011,20.70054501
HRV,2012,21.39776781
HRV,2013,22.32428673
HRV,2014,23.13434905
HRV,2015,23.29894535
HRV,2016,24.80146614
HRV,2017,26.19934174
HRV,2018,27.12899729
HTI,2012,0.0
HTI,2013,0.0
HTI,2014,0.0
HTI,2015,0.012603382
HTI,2016,0.012435459
HTI,2017,0.272254631
HTI,2018,0.279596353
HUN,2000,0.033266451
HUN,2001,0.307884015
HUN,2002,1.096241739
HUN,2003,2.606272424
HUN,2004,4.0645787030000005
HUN,2005,6.461362985
HUN,2006,11.92553084
HUN,2007,14.51006963
HUN,2008,17.7201518
HUN,2009,19.847734399999997
HUN,2010,21.7521962
HUN,2011,23.37476555
HUN,2012,24.289822
HUN,2013,26.41020272
HUN,2014,26.31860651
HUN,2015,27.80543475
HUN,2016,28.85809714
HUN,2017,30.38683232
HUN,2018,31.7234027
IDN,2000,0.0018911289999999999
IDN,2001,0.006995374
IDN,2002,0.017620716
IDN,2003,0.027960667999999998
IDN,2004,0.038023039
IDN,2005,0.047814863
IDN,2006,0.08475862199999999
IDN,2007,0.335136108
IDN,2008,0.416852674
IDN,2009,0.7810814690000001
IDN,2010,0.9429253009999999
IDN,2011,1.116360884
IDN,2012,1.200635671
IDN,2013,1.291394546
IDN,2014,1.332663991
IDN,2015,1.5415085569999998
IDN,2016,1.998572155
IDN,2017,2.348724875
IDN,2018,3.315312884
IND,2001,0.004651162
IND,2002,0.00753752
IND,2003,0.012627896999999999
IND,2004,0.020803392
IND,2005,0.117461514
IND,2006,0.197342519
IND,2007,0.264534732
IND,2008,0.439754556
IND,2009,0.636079761
IND,2010,0.8903967970000001
IND,2011,1.0678489759999998
IND,2012,1.183631838
IND,2013,1.165457452
IND,2014,1.215652255
IND,2015,1.293189247
IND,2016,1.408310236
IND,2017,1.333856253
IND,2018,1.343296766
IRL,2002,0.271238624
IRL,2003,1.050231202
IRL,2004,3.7480317289999996
IRL,2005,0.019076107
IRL,2005,7.787554546
IRL,2006,13.27700436
IRL,2007,0.061523365999999996
IRL,2007,17.54416147
IRL,2008,0.12250784099999999
IRL,2008,20.18271816
IRL,2009,0.206807207
IRL,2009,21.72353966
IRL,2010,0.324504676
IRL,2010,22.39552285
IRL,2011,23.3228384
IRL,2012,0.521270396
IRL,2012,24.13268701
IRL,2013,0.577517423
IRL,2013,25.76605129
IRL,2014,0.776036992
IRL,2014,27.20554227
IRL,2015,0.9294912240000001
IRL,2015,28.14590241
IRL,2016,1.094649195
IRL,2016,28.96652504
IRL,2017,1.254779423
IRL,2017,29.42806429
IRL,2018,1.407683522
IRL,2018,29.679435700000003
IRN,2000,0.000268197
IRN,2001,0.0009947460000000001
IRN,2002,0.024033661
IRN,2003,0.027450372
IRN,2006,0.141733882
IRN,2007,0.280361484
IRN,2008,0.415969894
IRN,2009,0.548509968
IRN,2010,1.338822228
IRN,2011,2.840100785
IRN,2012,5.035343054
IRN,2013,6.748200402
IRN,2014,7.932819876
IRN,2015,8.419512687000001
IRN,2016,9.562818677000001
IRN,2017,10.66014016
IRN,2018,11.98789788
IRQ,2006,9.470000000000001e-05
IRQ,2007,0.000351113
IRQ,2008,0.00019023599999999999
IRQ,2009,0.000417628
IRQ,2010,0.010480138
IRQ,2017,11.42900974
IRQ,2018,11.68854336
ISL,1999,0.029150322000000003
ISL,2000,0.840836557
ISL,2001,3.684603067
ISL,2002,8.505970301
ISL,2003,14.43678113
ISL,2004,19.15604045
ISL,2005,26.44832344
ISL,2006,29.27332177
ISL,2007,32.77574439
ISL,2008,34.10485884
ISL,2009,33.87689757
ISL,2010,34.09380385
ISL,2011,34.49550814
ISL,2012,34.82859003
ISL,2013,35.9020988
ISL,2014,36.41180302
ISL,2015,37.68013251
ISL,2016,38.53723292
ISL,2017,39.94521416
ISL,2018,40.555606700000006
ISR,2001,0.723764148
ISR,2002,3.755085858
ISR,2003,10.08382107
ISR,2004,15.32084507
ISR,2005,18.83191599
ISR,2006,21.27042676
ISR,2007,22.32318569
ISR,2008,23.98574757
ISR,2009,23.96372535
ISR,2010,23.98438646
ISR,2011,25.09688665
ISR,2012,25.43679855
ISR,2013,25.895813500000003
ISR,2014,27.13193543
ISR,2015,27.23573007
ISR,2016,27.84565516
ISR,2017,28.40906334
ISR,2018,28.75374813
ITA,2000,0.202849853
ITA,2001,0.685712513
ITA,2002,1.486468268
ITA,2003,3.908653007
ITA,2004,8.152939586
ITA,2005,0.015356334
ITA,2005,11.70567626
ITA,2006,14.51493313
ITA,2007,0.048088917
ITA,2007,17.22977795
ITA,2008,0.08060732400000001
ITA,2008,19.13757364
ITA,2009,0.148096471
ITA,2009,20.44566317
ITA,2010,0.20073080899999998
ITA,2010,22.07834377
ITA,2011,0.321110135
ITA,2011,22.68655752
ITA,2012,0.35994066700000005
ITA,2012,22.98510954
ITA,2013,0.474260022
ITA,2013,23.29020159
ITA,2014,0.705476324
ITA,2014,23.80827259
ITA,2015,0.876029066
ITA,2015,24.59646983
ITA,2016,1.066240569
ITA,2016,25.65528181
ITA,2017,1.203565013
ITA,2017,27.33701048
ITA,2018,1.613220088
ITA,2018,28.13997577
JAM,2001,0.12094805300000001
JAM,2002,0.334219014
JAM,2003,0.33217233
JAM,2004,0.9908202340000001
JAM,2005,1.6423339680000002
JAM,2006,2.477593181
JAM,2007,3.3511702619999997
JAM,2008,3.498466502
JAM,2009,4.013145258
JAM,2010,4.151811447
JAM,2011,4.185136994
JAM,2012,4.329355568
JAM,2013,4.925854721
JAM,2014,5.271188628
JAM,2015,7.917272132999999
JAM,2016,9.843247417
JAM,2017,8.186663599
JAM,2018,9.702584155
JOR,2001,0.00783925
JOR,2002,0.05974605400000001
JOR,2003,0.09193913199999999
JOR,2004,0.18680186699999998
JOR,2005,0.40847192
JOR,2006,0.811510897
JOR,2007,1.419888478
JOR,2008,2.224334467
JOR,2009,3.4525899210000004
JOR,2010,4.038758175
JOR,2011,3.870781169
JOR,2012,3.711933381
JOR,2013,3.8547089480000003
JOR,2014,3.9442738439999996
JOR,2015,3.34239997
JOR,2016,3.1119436869999997
JOR,2017,3.391889692
JOR,2018,4.009867021
JPN,1998,0.025173572999999998
JPN,1999,0.169643185
JPN,2000,0.670190579
JPN,2001,3.0028071819999997
JPN,2002,7.347876951
JPN,2003,11.64872297
JPN,2004,15.25468492
JPN,2005,18.15772637
JPN,2006,20.58737279
JPN,2007,22.02670198
JPN,2008,23.43083573
JPN,2009,25.56349787
JPN,2010,26.529604600000003
JPN,2011,27.77937861
JPN,2012,28.1353374
JPN,2013,28.772070000000003
JPN,2014,29.48375616
JPN,2015,30.37273009
JPN,2016,31.15573635
JPN,2017,31.78948999
JPN,2018,32.62230968
KAZ,2003,0.006609254
KAZ,2004,0.013095068999999999
KAZ,2005,0.019451
KAZ,2006,0.19612548600000002
KAZ,2007,1.7218711580000001
KAZ,2008,2.126449278
KAZ,2009,3.598726847
KAZ,2010,5.35063421
KAZ,2011,7.236819365
KAZ,2012,9.774035498
KAZ,2013,11.50481346
KAZ,2014,12.41430847
KAZ,2015,13.09468418
KAZ,2016,13.17880684
KAZ,2017,14.24832573
KAZ,2018,13.44405762
KEN,2005,0.014741339
KEN,2006,0.04707425
KEN,2007,0.045825017
KEN,2008,0.008247893000000001
KEN,2009,0.044496827999999995
KEN,2010,0.016335688
KEN,2011,0.125396397
KEN,2012,0.122561459
KEN,2013,0.162882318
KEN,2014,0.21801473300000002
KEN,2015,0.28218817
KEN,2016,0.270535882
KEN,2017,0.5740669939999999
KEN,2018,0.7228633170000001
KGZ,2002,0.000721229
KGZ,2003,0.002772498
KGZ,2004,0.037844773
KGZ,2005,0.045159474000000005
KGZ,2006,0.053899182000000004
KGZ,2007,0.060084190999999995
KGZ,2008,0.36217081
KGZ,2009,0.325322276
KGZ,2010,0.42515223700000004
KGZ,2011,0.707512719
KGZ,2012,0.971506923
KGZ,2013,2.376422953
KGZ,2014,2.920781339
KGZ,2015,3.549533564
KGZ,2016,3.965424993
KGZ,2017,4.16840274
KGZ,2018,5.641470615
KHM,2002,0.00039564099999999996
KHM,2003,0.003259137
KHM,2004,0.005969478
KHM,2005,0.007533891
KHM,2006,0.02151701
KHM,2007,0.061769177
KHM,2008,0.1195203
KHM,2009,0.212862516
KHM,2010,0.24919977399999999
KHM,2011,0.15129193300000002
KHM,2012,0.201171087
KHM,2013,0.21727192
KHM,2014,0.43281932
KHM,2015,0.537991459
KHM,2016,0.6193022429999999
KHM,2017,0.834715385
KHM,2018,1.022782322
KIR,2005,0.34876793899999997
KIR,2006,0.426104745
KIR,2007,0.522133704
KIR,2008,0.693593625
KIR,2009,0.757951055
KIR,2010,0.821941765
KIR,2011,0.811626308
KIR,2012,0.752091755
KIR,2013,0.648808972
KIR,2014,0.45707599299999996
KIR,2015,0.105471919
KIR,2016,0.05865415400000001
KIR,2017,0.06657439700000001
KIR,2018,0.7630754359999999
KNA,2002,1.107051921
KNA,2003,4.371966948
KNA,2004,9.498316208
KNA,2005,13.87199351
KNA,2006,18.58932381
KNA,2007,20.0929298
KNA,2008,23.04451593
KNA,2009,26.7495216
KNA,2010,29.78619226
KNA,2011,25.48182903
KNA,2012,26.058893100000002
KNA,2013,26.42506606
KNA,2014,27.60861858
KNA,2015,31.98250103
KNA,2016,27.46343826
KNA,2017,16.64521088
KOR,1998,0.030029585
KOR,1999,0.591276037
KOR,2000,8.168134226
KOR,2001,16.38784071
KOR,2002,21.67830042
KOR,2003,23.16264242
KOR,2004,24.58361121
KOR,2005,25.03170926
KOR,2006,28.72865883
KOR,2007,29.99909248
KOR,2008,31.46433151
KOR,2009,33.12950792
KOR,2010,34.70390813
KOR,2011,35.87246407
KOR,2012,36.4611027
KOR,2013,37.21769222
KOR,2014,37.93662915
KOR,2015,39.40023682
KOR,2016,40.31833895
KOR,2017,41.48220183
KOR,2018,41.59692858
KWT,2001,0.23772371
KWT,2002,0.491343694
KWT,2003,0.6013991320000001
KWT,2004,0.9088876490000001
KWT,2005,1.101225532
KWT,2006,1.263864595
KWT,2007,1.397752972
KWT,2008,1.506018993
KWT,2009,1.595153569
KWT,2010,1.537492764
KWT,2011,1.483557761
KWT,2012,1.403465604
KWT,2013,1.332813064
KWT,2014,1.300481368
KWT,2015,1.4339380819999998
KWT,2016,2.562375612
KWT,2017,2.90227137
KWT,2018,2.509382904
LAO,2003,0.00044829900000000004
LAO,2004,0.000883048
LAO,2005,0.005459278000000001
LAO,2006,0.012675173
LAO,2007,0.019091841000000002
LAO,2008,0.04789452599999999
LAO,2009,0.070210842
LAO,2010,0.09417258099999999
LAO,2011,0.103126127
LAO,2012,0.117588094
LAO,2013,0.137969432
LAO,2014,0.16999118600000002
LAO,2015,0.182698418
LAO,2016,0.356800314
LAO,2017,0.39144057200000004
LAO,2018,0.642624867
LBN,2002,0.0
LBN,2003,0.0
LBN,2004,0.0
LBN,2005,0.0
LBN,2006,0.0
LBN,2007,1.048802016
LBN,2008,2.098749964
LBN,2009,4.093059127
LBN,2010,6.684533059
LBN,2011,7.734082836000001
LBN,2012,8.599103729
LBN,2013,8.117676545
LBN,2014,18.0822719
LBN,2018,0.136965173
LBR,2008,0.0030488990000000003
LBR,2009,0.003995596
LBR,2010,0.004779825
LBR,2011,0.0015681620000000001
LBR,2012,0.01267029
LBR,2013,0.11957628599999999
LBR,2014,0.137630273
LBR,2015,0.156521467
LBR,2016,0.174414029
LBR,2017,0.191398712
LBY,2008,0.76322699
LBY,2009,1.027064955
LBY,2010,1.17463631
LBY,2011,1.1204591190000002
LBY,2012,1.070676075
LBY,2013,1.0236758670000001
LBY,2014,0.9871052309999999
LBY,2015,0.950405208
LBY,2016,2.60190673
LBY,2017,4.832295048
LCA,2003,0.872111132
LCA,2004,2.34834627
LCA,2005,4.283520074
LCA,2006,4.339071598
LCA,2007,6.608247484
LCA,2008,9.132938457
LCA,2009,10.79194756
LCA,2010,11.77068673
LCA,2011,12.15649638
LCA,2012,13.91087259
LCA,2013,13.91672723
LCA,2014,15.81583434
LCA,2015,15.86927638
LCA,2016,16.5455717
LCA,2017,17.58900052
LCA,2018,17.73884072
LIE,2002,4.241565572
LIE,2003,4.389173372
LIE,2004,13.76117497
LIE,2005,24.82355314
LIE,2006,28.59593938
LIE,2007,40.32143567
LIE,2008,43.83862874
LIE,2009,44.73647382
LIE,2010,42.36817247
LIE,2011,37.45901413
LIE,2012,39.37184214
LIE,2013,40.65630584
LIE,2014,41.93643715
LIE,2015,41.88951161
LIE,2016,42.31504594
LIE,2017,42.9973545
LIE,2018,44.08335532
LKA,2001,0.0017290860000000001
LKA,2002,0.003105577
LKA,2003,0.017774622
LKA,2004,0.10548222300000001
LKA,2005,0.107444425
LKA,2006,0.11624204199999999
LKA,2007,0.31883308
LKA,2008,0.510018423
LKA,2009,0.8427954009999999
LKA,2010,1.126833302
LKA,2011,1.759933587
LKA,2012,1.724087549
LKA,2013,2.053700118
LKA,2014,2.7303590910000004
LKA,2015,2.993668413
LKA,2016,4.244216462
LKA,2017,5.776704617
LKA,2018,7.274625469
LSO,2004,0.001096743
LSO,2005,0.00225438
LSO,2007,0.005536201
LSO,2008,0.00704534
LSO,2009,0.020099179
LSO,2010,0.020044288
LSO,2011,0.066823436
LSO,2012,0.081191309
LSO,2013,0.112150178
LSO,2014,0.07350332400000001
LSO,2015,0.10014468
LSO,2016,0.107468326
LSO,2017,0.23050067600000002
LSO,2018,0.273344565
LTU,2001,0.069869373
LTU,2002,0.580591466
LTU,2003,1.956147043
LTU,2004,3.816799763
LTU,2005,6.999468942000001
LTU,2006,11.16190153
LTU,2007,17.15371067
LTU,2008,18.36687816
LTU,2009,20.01029279
LTU,2010,21.74651132
LTU,2011,23.6005154
LTU,2012,25.24529963
LTU,2013,27.79057301
LTU,2014,26.985152600000003
LTU,2015,28.42196816
LTU,2016,29.68486173
LTU,2017,28.072153999999998
LTU,2018,28.15668213
LUX,2001,0.276012158
LUX,2002,1.313197784
LUX,2003,3.431756095
LUX,2004,8.078456196
LUX,2005,15.310958800000002
LUX,2006,21.24739589
LUX,2007,27.09537496
LUX,2008,29.50113822
LUX,2009,31.4423989
LUX,2010,33.15055061
LUX,2011,32.68837123
LUX,2012,31.967177600000003
LUX,2013,32.53096432
LUX,2014,33.68703518
LUX,2015,34.46018552
LUX,2016,35.06173351
LUX,2017,36.25551182
LUX,2018,37.12070435
LVA,2000,0.011911932
LVA,2001,0.13715222800000001
LVA,2002,0.42871903
LVA,2003,0.8471070079999999
LVA,2004,2.156590773
LVA,2005,2.6984986189999995
LVA,2006,4.92902233
LVA,2007,15.40242456
LVA,2008,18.98014009
LVA,2009,21.20091291
LVA,2010,20.5240457
LVA,2011,21.84848181
LVA,2012,23.01292015
LVA,2013,24.25478873
LVA,2014,24.98492247
LVA,2015,25.20446279
LVA,2016,26.29605129
LVA,2017,26.97057091
LVA,2018,27.27540487
MAC,2000,0.87217321
MAC,2001,2.235019569
MAC,2002,3.777452481
MAC,2003,6.0356611220000005
MAC,2004,9.588271342
MAC,2005,14.08902824
MAC,2006,18.67500744
MAC,2007,21.90200015
MAC,2008,23.594681299999998
MAC,2009,23.963145899999997
MAC,2010,24.54038226
MAC,2011,24.99146745
MAC,2012,25.63581596
MAC,2013,26.29084888
MAC,2014,27.36289579
MAC,2015,28.225084499999998
MAC,2016,29.03860087
MAC,2017,29.8754387
MAC,2018,30.56459733
MAR,2002,0.006790071999999999
MAR,2003,0.009105901
MAR,2004,0.214708752
MAR,2005,0.8180377959999999
MAR,2006,1.272069575
MAR,2007,1.531783497
MAR,2008,1.5639755080000002
MAR,2009,1.501774855
MAR,2010,1.559821081
MAR,2011,1.815660024
MAR,2012,2.07431284
MAR,2013,2.503106638
MAR,2014,2.9054767999999997
MAR,2015,3.31048391
MAR,2016,3.574041694
MAR,2017,3.87526241
MAR,2018,4.309292493
MCO,2000,2.48856814
MCO,2001,8.186017863
MCO,2002,14.94848503
MCO,2003,19.71163997
MCO,2004,22.70447761
MCO,2005,28.07079751
MCO,2006,32.17315004
MCO,2007,0.017109972
MCO,2007,35.62635771
MCO,2008,0.027426584
MCO,2008,37.27919248
MCO,2009,0.046014784
MCO,2009,38.04008403
MCO,2010,0.068031907
MCO,2010,38.75098281
MCO,2011,0.127132407
MCO,2011,44.19276038
MCO,2012,0.191941485
MCO,2012,44.59133297
MCO,2013,0.254827932
MCO,2013,45.78737704
MCO,2014,0.337546275
MCO,2014,47.69304968
MCO,2015,0.401229396
MCO,2015,48.66111671
MCO,2016,0.443774874
MCO,2016,48.89414237
MCO,2017,0.5406661660000001
MCO,2017,50.16149198
MCO,2018,0.7369893
MCO,2018,51.24347242
MDA,2001,0.005708016999999999
MDA,2002,0.010004236
MDA,2003,0.014305315
MDA,2004,0.058277925
MDA,2005,0.249922282
MDA,2006,0.525581457
MDA,2007,1.278553539
MDA,2008,2.801605975
MDA,2009,4.579967678
MDA,2010,6.62630036
MDA,2011,8.735221237000001
MDA,2012,10.26836887
MDA,2013,11.51936477
MDA,2014,12.50046951
MDA,2015,13.12779129
MDA,2016,13.70884816
MDA,2017,14.39348481
MDA,2018,15.37866762
MDG,2006,0.0072085840000000005
MDG,2007,0.012113085
MDG,2008,0.017443076000000002
MDG,2009,0.022246943999999998
MDG,2010,0.025487385
MDG,2011,0.031512188999999996
MDG,2012,0.139067856
MDG,2013,0.165443918
MDG,2014,0.10527816
MDG,2015,0.097771371
MDG,2016,0.10598782
MDG,2017,0.098011334
MDG,2018,0.10361235099999999
MDV,2002,0.06458499
MDV,2003,0.166180459
MDV,2004,0.230350345
MDV,2005,1.019999499
MDV,2006,1.915801238
MDV,2007,3.104404047
MDV,2008,4.471949501
MDV,2009,4.352033683999999
MDV,2010,4.252544199
MDV,2011,4.6355405460000005
MDV,2012,4.546152548999999
MDV,2013,4.896858224
MDV,2014,4.5612220269999995
MDV,2015,5.0943582869999995
MDV,2016,6.163672
MDV,2017,7.359760839
MDV,2018,10.36851168
MEX,2000,0.015166859
MEX,2001,0.049851367
MEX,2001,0.028712605
MEX,2002,0.22765063800000002
MEX,2002,0.127558597
MEX,2003,0.415567289
MEX,2003,0.358595896
MEX,2004,1.0116085609999999
MEX,2004,0.8060359340000001
MEX,2005,1.81345061
MEX,2005,1.130371886
MEX,2006,2.807731224
MEX,2006,1.6505776140000001
MEX,2007,4.1260431319999995
MEX,2007,2.177092628
MEX,2008,6.797468374
MEX,2008,2.882449223
MEX,2009,8.572678978999999
MEX,2009,3.6671595480000003
MEX,2010,9.275650944
MEX,2010,4.461632743
MEX,2011,9.996993573
MEX,2011,5.500593811
MEX,2012,11.15102982
MEX,2012,5.996822586
MEX,2013,10.72808009
MEX,2013,6.487306404
MEX,2014,10.82838697
MEX,2014,6.905641354
MEX,2015,12.11053419
MEX,2015,8.491614007999999
MEX,2016,12.91132337
MEX,2016,9.525692169
MEX,2017,13.62465667
MEX,2017,11.05235156
MEX,2018,14.54862775
MEX,2018,11.64093496
MHL,2002,0.41671532299999997
MHL,2003,0.9872743190000001
MHL,2004,1.54518001
MHL,2005,2.058902962
MHL,2005,2.150383202
MHL,2006,3.097216383
MHL,2007,3.709065175
MHL,2007,3.833028077
MHL,2008,4.845312778
MHL,2008,4.352649986
MHL,2009,6.269078177000001
MHL,2009,5.103876206
MHL,2010,6.785085655
MHL,2010,5.238385313
MHL,2011,7.095663185
MHL,2011,6.0444833
MHL,2012,8.868661727000001
MHL,2012,6.302785339
MHL,2013,9.46773697
MHL,2013,2.255084478
MHL,2013,6.672145036
MHL,2014,10.50218291
MHL,2014,2.399482327
MHL,2014,6.868790026
MHL,2015,12.42187297
MHL,2015,1.740977385
MHL,2015,7.0625681789999994
MHL,2016,13.36914381
MHL,2016,1.732051615
MHL,2016,7.168062322999999
MHL,2017,13.72033906
MHL,2017,1.7224155159999999
MHL,2017,7.270629285
MHL,2018,15.32391925
MHL,2018,8.155898105
MKD,2005,0.603609328
MKD,2006,1.768428665
MKD,2007,4.866163203
MKD,2008,8.755906822
MKD,2009,11.25077874
MKD,2010,12.49509234
MKD,2011,13.585851199999999
MKD,2012,15.05449125
MKD,2013,16.30419442
MKD,2014,17.04198
MKD,2015,17.42971768
MKD,2016,18.33628661
MKD,2017,19.03437855
MKD,2018,20.54598343
MLI,2006,0.023365233
MLI,2007,0.023440709
MLI,2008,0.037354102
MLI,2009,0.056537669000000006
MLI,2010,0.053284683
MLI,2011,0.054671119000000004
MLI,2012,0.027034645
MLI,2013,0.017684048
MLI,2015,0.020064479
MLI,2016,0.119362489
MLI,2017,0.08318735
MLI,2018,0.633900781
MLT,2000,0.420683611
MLT,2001,2.310460023
MLT,2002,4.433960845
MLT,2003,5.671819767000001
MLT,2004,9.344690021
MLT,2005,12.70446531
MLT,2006,13.03085192
MLT,2007,20.59129292
MLT,2008,23.98318889
MLT,2009,27.61643729
MLT,2010,30.38939971
MLT,2011,30.80528783
MLT,2012,32.18470919
MLT,2013,33.55852738
MLT,2014,35.22967385
MLT,2015,37.64308895
MLT,2016,39.27176752
MLT,2017,41.40313701
MLT,2018,43.6730503
MMR,2005,0.000496426
MMR,2006,0.008034312
MMR,2007,0.013030648999999998
MMR,2008,0.020018169
MMR,2009,0.046248418
MMR,2010,0.045354998
MMR,2011,0.042945156
MMR,2015,0.062491545999999995
MMR,2016,0.169074673
MMR,2017,0.208995367
MMR,2018,0.240279346
MNE,2005,1.243528864
MNE,2007,2.881422957
MNE,2008,6.39750853
MNE,2009,9.524046496
MNE,2010,10.35841576
MNE,2011,10.34944904
MNE,2012,14.02212725
MNE,2013,15.28247212
MNE,2014,16.57445603
MNE,2015,17.92693586
MNE,2016,18.30935619
MNE,2017,21.89835921
MNE,2018,25.33079328
MNG,2001,0.0020251379999999997
MNG,2002,0.003683586
MNG,2003,0.020253066
MNG,2004,0.036052045
MNG,2005,0.071246948
MNG,2006,0.136779874
MNG,2007,0.285100739
MNG,2008,1.235002268
MNG,2009,1.498880244
MNG,2010,2.821946133
MNG,2011,3.394936617
MNG,2012,3.900062945
MNG,2013,4.848686112
MNG,2014,6.708835186
MNG,2015,6.9385103379999995
MNG,2016,7.399216847000001
MNG,2017,9.155831518
MNG,2018,9.657070685
MOZ,2006,0.010441121999999999
MOZ,2007,0.029377137999999997
MOZ,2008,0.049985195
MOZ,2009,0.060048805999999996
MOZ,2010,0.073615985
MOZ,2011,0.117308556
MOZ,2012,0.118402437
MOZ,2013,0.112876165
MOZ,2014,0.140701253
MOZ,2015,0.15742177699999998
MOZ,2016,0.16744198300000002
MOZ,2017,0.215159207
MOZ,2018,0.23780170399999997
MRT,2005,0.0054229330000000004
MRT,2006,0.031267011000000004
MRT,2007,0.12490175699999999
MRT,2008,0.17826382699999999
MRT,2009,0.199651737
MRT,2010,0.166247161
MRT,2011,0.170063868
MRT,2012,0.18067990399999997
MRT,2013,0.19730220899999998
MRT,2014,0.203515941
MRT,2015,0.238192858
MRT,2016,0.267585246
MRT,2017,0.295079824
MRT,2018,0.300273907
MUS,2002,0.023714192000000002
MUS,2003,0.09793266099999999
MUS,2004,0.210911286
MUS,2005,0.441733776
MUS,2006,2.2714151819999997
MUS,2007,2.8472577360000004
MUS,2008,4.23727993
MUS,2009,5.858161353
MUS,2010,7.526072655
MUS,2011,9.450634652
MUS,2012,11.2326564
MUS,2013,12.93558017
MUS,2014,14.4748301
MUS,2015,15.67343361
MUS,2016,16.84807804
MUS,2017,19.45434516
MUS,2018,21.63851371
MWI,2003,0.000574991
MWI,2004,0.001121784
MWI,2005,0.0031997590000000004
MWI,2007,0.007000551
MWI,2008,0.007182458
MWI,2009,0.0073187190000000004
MWI,2010,0.007462371999999999
MWI,2011,0.011562536000000002
MWI,2012,0.008041042
MWI,2013,0.055412851
MWI,2014,0.052555159000000004
MWI,2015,0.034965029
MWI,2016,0.050519431
MWI,2017,0.061210413
MWI,2018,0.062601908
MYS,2001,0.016871146
MYS,2002,0.079732684
MYS,2003,0.446993032
MYS,2004,1.002355953
MYS,2005,1.880453524
MYS,2006,2.8661976869999997
MYS,2007,3.87419785
MYS,2008,4.880671564
MYS,2009,5.601578364
MYS,2010,7.436888107000001
MYS,2011,8.749096322
MYS,2012,10.04844161
MYS,2013,9.972539546
MYS,2014,10.24890578
MYS,2015,10.12125085
MYS,2016,8.860455132
MYS,2017,8.641152836
MYS,2018,8.551120205
NAM,2005,0.006913203000000001
NAM,2006,0.010044047
NAM,2007,0.012758446000000001
