country_iso,year,foreign_investment
ECA,1984,0.142241795
ECS,1984,0.311760641
ECU,1984,0.295639055
EGY,1984,2.146356602
EMU,1984,0.403125923
ESP,1984,1.029517601
ETH,1984,0.0
EUU,1984,0.312537439
FCS,1984,0.14071349800000002
FIN,1984,0.257492463
FJI,1984,1.9791482580000002
FRA,1984,0.451867818
GAB,1984,0.228119779
GBR,1984,-0.075261594
GHA,1984,0.045328041
GMB,1984,-0.958617055
GNB,1984,1.6536815280000001
GNQ,1984,4.312322273
GRC,1984,1.009995314
GRD,1984,1.923958155
GTM,1984,0.401267155
GUY,1984,1.025753046
HIC,1984,0.524079176
HKG,1984,3.842693267
HND,1984,0.41604684799999997
HPC,1984,0.235377745
HTI,1984,0.245567669
IBD,1984,0.47318080100000004
IBT,1984,0.44682163700000005
IDA,1984,0.251550673
IDB,1984,0.34619738899999997
IDN,1984,0.261626776
IDX,1984,0.142489922
IND,1984,0.009068703000000001
IRL,1984,0.602859464
IRN,1984,0.026306914
IRQ,1984,-0.005873616999999999
ISL,1984,0.477560406
ISR,1984,0.306922448
ITA,1984,0.29989029300000003
JAM,1984,0.513994348
JOR,1984,1.5601440930000001
JPN,1984,-0.000758506
KEN,1984,0.17368386800000002
KIR,1984,0.0
KNA,1984,6.084950484
KOR,1984,0.23116556
KWT,1984,-0.027791478999999997
LAC,1984,0.629695629
LAO,1984,0.0
LCA,1984,5.23168212
LCN,1984,0.623767626
LDC,1984,0.208327188
LIC,1984,0.059160631
LKA,1984,0.539629797
LMC,1984,0.300855621
LMY,1984,0.443751668
LSO,1984,0.7248094409999999
LTE,1984,0.7331666920000001
MAR,1984,0.31696497100000004
MDG,1984,0.291547622
MDV,1984,-0.127849741
MEA,1984,1.1165185990000002
MEX,1984,0.836854164
MIC,1984,0.454857104
MLI,1984,0.8167237409999999
MLT,1984,2.3819806580000003
MNA,1984,0.294390741
MNG,1984,0.0
MRT,1984,1.17289348
MUS,1984,0.473536461
MWI,1984,2.259089157
MYS,1984,2.349423975
NAC,1984,0.7035138409999999
NER,1984,0.098981995
NGA,1984,0.257421832
NIC,1984,0.23971674399999998
NLD,1984,1.193041827
NOR,1984,-0.28586178100000004
NPL,1984,0.036804482
NZL,1984,0.536388549
OED,1984,0.459098464
OMN,1984,1.791998269
OSS,1984,1.112046815
PAK,1984,0.178192354
PAN,1984,0.35902652799999996
PER,1984,-0.505691586
PHL,1984,0.02865467
PNG,1984,4.532271703999999
PRE,1984,0.21730402899999998
PRT,1984,0.786032708
PRY,1984,0.11549234800000001
PSS,1984,1.838517774
PST,1984,0.478455443
PYF,1984,0.072516768
QAT,1984,-0.222838872
RWA,1984,0.949343391
SAS,1984,0.039717033
SAU,1984,4.054226805
SDN,1984,0.093563436
SEN,1984,0.8492400259999999
SGP,1984,6.591966731
SLB,1984,0.7763882879999999
SLE,1984,0.5385601760000001
SLV,1984,0.33754966399999997
SOM,1984,-1.8952002140000002
SSA,1984,0.37463913
SSF,1984,0.3783143
SST,1984,0.930895748
SUR,1984,-8.206018519
SWE,1984,0.26777092
SWZ,1984,1.014408891
SYC,1984,6.458859025
SYR,1984,0.00028566400000000004
TCD,1984,0.9994808279999999
TEA,1984,0.6163196160000001
TEC,1984,0.142241795
TGO,1984,-1.3836839859999999
THA,1984,0.9594314420000001
TLA,1984,0.627313337
TMN,1984,0.294390741
TON,1984,0.031129202
TSA,1984,0.039717033
TSS,1984,0.3783143
TTO,1984,1.459418811
TUN,1984,1.372282204
TUR,1984,0.188365012
UGA,1984,0.0
UMC,1984,0.519333639
URY,1984,0.070099603
USA,1984,0.6248741520000001
VCT,1984,1.036845123
VEN,1984,0.029994858
VUT,1984,5.487052335
WLD,1984,0.509788062
WSM,1984,0.009157431
ZAF,1984,0.5423814339999999
ZMB,1984,0.6278645310000001
ZWE,1984,-0.039171093
AGO,1985,3.680383595
ALB,1985,0.0
ARB,1985,0.48582338700000005
ARE,1985,-0.5441875270000001
ARG,1985,1.039396769
ATG,1985,6.475072997000001
AUS,1985,1.164384384
AUT,1985,0.24380429399999998
BDI,1985,0.046832717
BEL,1985,1.218860732
BEN,1985,-0.00860657
BFA,1985,-0.092109892
BGD,1985,-0.029894396
BGR,1985,0.0
BHR,1985,2.7747432819999998
BHS,1985,-1.3013315509999999
BLZ,1985,1.7399994719999998
BOL,1985,0.185967716
BRA,1985,0.64635416
BRB,1985,0.404730105
BRN,1985,0.10415447
BWA,1985,4.809249962
CAF,1985,0.345905908
CAN,1985,0.344547723
CHE,1985,1.17600493
CHL,1985,0.815121359
CHN,1985,0.536046583
CIV,1985,0.41790573799999997
CMR,1985,3.88095695
COD,1985,0.961634332
COG,1985,0.587247631
COL,1985,2.9317015539999995
COM,1985,0.0
CPV,1985,0.0
CRI,1985,1.783525448
CSS,1985,0.27710919100000003
CYP,1985,2.384543688
DEU,1985,0.072502817
DJI,1985,0.067450752
DMA,1985,2.510629735
DNK,1985,0.177315602
DOM,1985,0.71760002
DZA,1985,0.000686577
EAP,1985,0.56874662
EAR,1985,0.392354406
EAS,1985,0.313599322
ECA,1985,0.11473283199999999
ECS,1985,0.511705914
ECU,1985,0.36153512200000004
EGY,1985,3.0152774030000002
EMU,1985,0.41960004100000003
ESP,1985,1.088426773
ETH,1985,0.0
EUU,1985,0.521612999
FCS,1985,0.262456612
FIN,1985,0.201359905
FJI,1985,1.899050005
FRA,1985,0.469230253
GAB,1985,0.45184938399999997
GBR,1985,1.11928039
GHA,1985,0.124324481
GMB,1985,-0.22150861800000002
GNB,1985,1.00099924
GNQ,1985,3.927972267
GRC,1985,0.934738698
GRD,1985,2.451051676
GTM,1985,0.635694422
GUY,1985,0.399343044
HIC,1985,0.329780731
HKG,1985,-0.748526727
HND,1985,0.521018777
HPC,1985,0.59733741
HTI,1985,0.24484920899999998
IBD,1985,0.519519406
IBT,1985,0.520269302
IDA,1985,0.526020911
IDB,1985,0.830049075
IDN,1985,0.36346798799999996
IDX,1985,0.19703088100000002
IND,1985,0.045627777
IRL,1985,0.768519683
IRN,1985,-0.021172845
IRQ,1985,-0.002402403
ISL,1985,0.7896838359999999
ISR,1985,0.408290758
ITA,1985,0.23590799
JAM,1985,-0.428525893
JOR,1985,0.49959513
JPN,1985,0.043513925999999994
KEN,1985,0.470183987
KIR,1985,0.6826110790000001
KNA,1985,7.2066253389999995
KOR,1985,0.354332328
KWT,1985,0.033811167
LAC,1985,0.844608245
LAO,1985,-0.068450706
LCA,1985,6.6808291220000005
LCN,1985,0.825710223
LDC,1985,0.46664570000000005
LIC,1985,0.232412428
LKA,1985,0.43760560299999995
LMC,1985,0.5029947810000001
LMY,1985,0.518065228
LSO,1985,1.8220767219999998
LTE,1985,0.6659629770000001
MAC,1985,-0.02817262
MAR,1985,0.13324521
MDG,1985,-0.006298354
MDV,1985,0.951595038
MEA,1985,0.33953629
MEX,1985,1.016290409
MIC,1985,0.525870905
MLI,1985,0.207846337
MLT,1985,1.697054709
MNA,1985,0.35258055200000005
MNG,1985,0.0
MRT,1985,1.021570712
MUS,1985,0.74016207
MWI,1985,0.046274962
MYS,1985,2.226631023
NAC,1985,0.231449243
NAM,1985,1.018735958
NER,1985,-0.651267069
NGA,1985,0.65845266
NIC,1985,-0.000372604
NLD,1985,1.0459993440000002
NOR,1985,-0.6484950939999999
NPL,1985,0.024809975
NZL,1985,0.9131623170000001
OED,1985,0.334895389
OMN,1985,1.6117598290000001
OSS,1985,1.1692917859999998
PAK,1985,0.42186414299999997
PAN,1985,1.0288133309999998
PER,1985,0.006042724
PHL,1985,0.03904428
PNG,1985,3.439382187
PRE,1985,0.650943468
PRT,1985,1.010613859
PRY,1985,0.021325538999999998
PSS,1985,1.6405909619999999
PST,1985,0.326097337
PYF,1985,0.013932836
QAT,1985,0.12952407
RWA,1985,0.8521671609999999
SAS,1985,0.087843845
SAU,1985,0.472986476
SDN,1985,-0.02450875
SEN,1985,-0.421424645
SGP,1985,5.464176772999999
SLB,1985,0.290704218
SLE,1985,-3.612713912
SLV,1985,0.32628414
SOM,1985,-0.081012809
SSA,1985,0.40793393299999997
SSF,1985,0.412525652
SST,1985,0.886308298
SUR,1985,2.4398625430000003
SWE,1985,0.347165747
SWZ,1985,3.219051372
SYC,1985,6.8960850979999995
SYR,1985,0.091443651
TCD,1985,5.193269445
TEA,1985,0.56874662
TEC,1985,0.11473283199999999
TGO,1985,2.134890588
THA,1985,0.419531496
TLA,1985,0.833274262
TMN,1985,0.35258055200000005
TON,1985,0.034877385
TSA,1985,0.087843845
TSS,1985,0.412525652
TTO,1985,0.016047811000000002
TUN,1985,1.282368229
TUR,1985,0.14724485199999998
UGA,1985,-0.113647136
UMC,1985,0.535641974
URY,1985,-0.166947806
USA,1985,0.221941613
VCT,1985,1.235909726
VEN,1985,0.10973854300000001
VNM,1985,-0.00056759
VUT,1985,3.7395571000000003
WLD,1985,0.363615171
WSM,1985,0.44992175700000003
ZAF,1985,-0.76611957
ZMB,1985,2.2575262659999997
ZWE,1985,0.050531809000000004
ABW,1986,0.0
AGO,1986,3.3087938919999997
ALB,1986,0.0
ARB,1986,0.67131727
ARE,1986,0.32468553899999997
ARG,1986,0.51742271
ATG,1986,7.781293571
AUS,1986,2.949819022
AUT,1986,0.18518579300000002
BDI,1986,0.12682003
BEL,1986,0.608121459
BEN,1986,0.08232904099999999
BFA,1986,0.154200991
BGD,1986,0.011189931
BGR,1986,0.0
BHR,1986,-1.0455694
BHS,1986,-0.533872599
BLZ,1986,1.985854495
BOL,1986,0.252631225
BRA,1986,0.12866546199999998
BRB,1986,0.589077321
BRN,1986,-0.25650887899999997
BWA,1986,5.0554813130000005
CAF,1986,0.727137987
CAN,1986,0.7179134429999999
CHE,1986,1.37387097
CHL,1986,1.6701031430000002
CHN,1986,0.623424606
CIV,1986,0.772523099
CMR,1986,-0.853957289
COD,1986,0.06855773
COG,1986,1.213436652
COL,1986,1.928883735
COM,1986,0.0
CPV,1986,-0.004581234
CRI,1986,1.380407844
CSS,1986,-0.18357405100000002
CYP,1986,1.4986487019999999
DEU,1986,0.113932035
DMA,1986,3.836275563
DNK,1986,0.18536403199999998
DOM,1986,0.81670013
DZA,1986,0.008346683
EAP,1986,0.602745502
EAR,1986,0.462432006
EAS,1986,0.44709350700000006
ECA,1986,0.12745396
ECS,1986,0.583695759
ECU,1986,0.528922805
EGY,1986,2.951091027
EMU,1986,0.39686691399999996
ESP,1986,1.3729840119999999
ETH,1986,0.0
EUU,1986,0.549749101
FCS,1986,0.22285414899999997
FIN,1986,0.551203224
FJI,1986,0.622581546
FRA,1986,0.42203425299999997
GAB,1986,3.239161788
GBR,1986,1.42482067
GHA,1986,0.07507504
GIN,1986,0.43690814899999997
GMB,1986,-1.0719313940000001
GNB,1986,0.62967931
GNQ,1986,7.368396568
GRC,1986,0.835408645
GRD,1986,2.388982828
GTM,1986,0.9513322329999999
GUY,1986,-1.78341022
HIC,1986,0.59497234
HKG,1986,4.597169468
HND,1986,0.528370971
HPC,1986,-0.008604951
HTI,1986,0.207937877
IBD,1986,0.47199375200000004
IBT,1986,0.44094237
IDA,1986,0.191026356
IDB,1986,0.333247813
IDN,1986,0.322685251
IDX,1986,0.063448712
IND,1986,0.047283784
IRL,1986,0.870617086
IRN,1986,-0.053774712999999995
IRQ,1986,0.001947899
ISL,1986,0.21273295899999997
ISR,1986,0.42055792799999997
ITA,1986,-0.023892557000000002
JAM,1986,-0.16699544300000002
JOR,1986,0.35545786
JPN,1986,0.011645656
KEN,1986,0.45206802
KIR,1986,0.33125572
KNA,1986,7.042685318999999
KOR,1986,0.59071921
KWT,1986,-0.081156492
LAC,1986,0.631369201
LAO,1986,0.0
LCA,1986,4.773161642
LCN,1986,0.663294235
LDC,1986,0.19055904399999998
LIC,1986,-0.068330447
LKA,1986,0.464045945
LMC,1986,0.390492684
LMY,1986,0.425642952
LSO,1986,0.706957665
LTE,1986,0.52829437
MAC,1986,0.003294901
MAR,1986,0.0028217940000000003
MDG,1986,0.43090101799999997
MDV,1986,3.8054405680000003
MEA,1986,0.42605810200000005
MEX,1986,1.783722244
MIC,1986,0.43951742299999996
MLI,1986,-0.452125276
MLT,1986,1.524889308
MNA,1986,0.297731746
MNG,1986,0.0048339559999999995
MRT,1986,0.55932346
MUS,1986,0.507615784
MWI,1986,-0.247538381
MYS,1986,1.762689094
NAC,1986,0.678943104
NAM,1986,0.49827732799999996
NER,1986,-0.651652979
NGA,1986,0.352544297
NIC,1986,0.002079211
NLD,1986,1.557819201
NOR,1986,1.29454314
NPL,1986,0.041041334
NZL,1986,1.272381374
OED,1986,0.577223103
OMN,1986,1.9159500859999998
OSS,1986,1.005024003
PAK,1986,0.33145269899999996
PAN,1986,1.855002583
PER,1986,0.14431687099999999
PHL,1986,0.425199405
PNG,1986,3.4291343060000004
PRE,1986,0.20637103699999998
PRT,1986,0.614648785
PRY,1986,0.016111734
PSS,1986,0.7233073329999999
PST,1986,0.59100852
PYF,1986,-0.001303489
QAT,1986,-0.029091502
RWA,1986,0.903990333
SAS,1986,0.084019892
SAU,1986,1.110757316
SDN,1986,-0.051810309000000006
SEN,1986,-0.15896442800000002
SGP,1986,9.201629956
SLB,1986,1.471389646
SLE,1986,-28.62425573
SLV,1986,0.6398670879999999
SOM,1986,0.328919539
SSA,1986,0.246375702
SSF,1986,0.251920063
SST,1986,0.619474385
SUR,1986,-6.7789001120000005
SWE,1986,0.7253208109999999
SWZ,1986,6.927702882
SYC,1986,6.830563902000001
SYR,1986,0.15045275800000002
TCD,1986,2.640921059
TEA,1986,0.602745502
TEC,1986,0.12745396
TGO,1986,0.5762112189999999
THA,1986,0.609104346
TLA,1986,0.667904383
TMN,1986,0.297731746
TON,1986,0.166285652
TSA,1986,0.084019892
TSS,1986,0.251920063
TTO,1986,-0.303012746
TUN,1986,0.71222455
TUR,1986,0.165064419
UGA,1986,0.0
UMC,1986,0.46044856
URY,1986,0.629239631
USA,1986,0.675731298
VCT,1986,4.582234112
VEN,1986,0.026493749
VNM,1986,0.00015188
VUT,1986,1.699722723
WLD,1986,0.568329485
WSM,1986,-0.198122102
ZAF,1986,-0.074771735
ZMB,1986,1.7028202909999999
ZWE,1986,0.119744266
ABW,1987,0.223107119
AGO,1987,1.472066849
ALB,1987,0.0
ARB,1987,0.027337095
ARE,1987,0.128404884
ARG,1987,-0.017100757
ATG,1987,11.44696733
AUS,1987,2.745431403
AUT,1987,0.318512006
BDI,1987,0.120879772
BEL,1987,1.57631072
BEN,1987,0.00640036
BFA,1987,0.05612204
BGD,1987,0.013190726000000002
BGR,1987,0.0
BHR,1987,-1.058491537
BHS,1987,0.39793664
BLZ,1987,2.437006421
BOL,1987,0.881205288
BRA,1987,0.39750532299999997
BRB,1987,0.490089574
BRN,1987,-0.00254133
BWA,1987,5.779523019
CAF,1987,0.9907410190000001
CAN,1987,1.993269728
CHE,1987,1.1993273690000001
CHL,1987,4.001274713
CHN,1987,0.847702965
CIV,1987,0.86749612
CMR,1987,0.942298428
COD,1987,-0.718907498
COG,1987,1.890931886
COL,1987,0.877016762
COM,1987,2.235848382
CPV,1987,1.184315847
CRI,1987,1.7714725230000001
CSS,1987,0.58770881
CYP,1987,1.402624241
DEU,1987,0.124803611
DJI,1987,0.112488428
DMA,1987,8.901448206
DNK,1987,0.077376286
DOM,1987,1.5273759569999998
DZA,1987,0.0055610009999999994
EAP,1987,0.768786399
EAR,1987,0.25334064
EAS,1987,0.5875366479999999
ECA,1987,0.073827639
ECS,1987,0.705286161
ECU,1987,0.8820092559999999
EGY,1987,2.3426024969999997
EMU,1987,0.5609891370000001
ESP,1987,1.4339546319999998
ETH,1987,0.0
EUU,1987,0.7067579359999999
FCS,1987,0.216381975
FIN,1987,0.29848223399999996
FJI,1987,1.371872325
FRA,1987,0.550188789
GAB,1987,2.73648991
GBR,1987,1.7546403369999999
GHA,1987,0.09261394099999999
GIN,1987,0.629427404
GMB,1987,0.691312137
GNB,1987,0.069030437
GNQ,1987,1.799758683
GRC,1987,1.040321979
GRD,1987,6.84724045
GTM,1987,2.120151366
GUY,1987,1.226762555
HIC,1987,0.91074864
HKG,1987,12.34593391
HND,1987,0.62434161
HPC,1987,0.439891524
HTI,1987,0.228604924
IBD,1987,0.487642707
IBT,1987,0.494372773
IDA,1987,0.5475235820000001
IDB,1987,0.8631209390000001
IDN,1987,0.507048517
IDX,1987,0.28062797
IND,1987,0.076091199
IRL,1987,0.949545885
IRN,1987,-0.229557503
IRQ,1987,-0.007579954
ISL,1987,0.043410501
ISR,1987,0.5470753429999999
ITA,1987,0.519802649
JAM,1987,1.624587838
JOR,1987,0.584679276
JPN,1987,0.046486824
KEN,1987,0.49406888600000004
KIR,1987,0.652092465
KNA,1987,11.26787571
KOR,1987,0.57385947
KWT,1987,-0.028257512000000002
LAC,1987,0.651862935
LAO,1987,0.0
LCA,1987,4.465783828999999
LCN,1987,0.690742585
LDC,1987,0.31081337
LIC,1987,0.22352112300000002
LKA,1987,0.890492573
LMC,1987,0.48900498200000003
LMY,1987,0.47773668799999996
LSO,1987,1.4719149740000002
LTE,1987,0.661114257
MAC,1987,-0.004636195
MAR,1987,0.273715535
MDG,1987,0.13524920099999999
MDV,1987,3.6101343569999997
MEA,1987,-0.007388316
MEX,1987,1.785269635
MIC,1987,0.484802385
MLI,1987,-0.286482482
MLT,1987,1.107362041
MNA,1987,0.245198263
MNG,1987,0.0
MRT,1987,0.184479805
MUS,1987,0.912392511
MWI,1987,0.007653597
MYS,1987,1.313416535
NAC,1987,1.358779433
NAM,1987,-0.00740296
NER,1987,0.286842543
NGA,1987,1.159069795
NIC,1987,0.062577675
NLD,1987,1.236108046
NOR,1987,0.201684595
NPL,1987,0.047003042
NZL,1987,0.587546174
OED,1987,0.878915143
OMN,1987,0.446161032
OSS,1987,1.022569371
PAK,1987,0.38792118700000006
PAN,1987,-6.560075521
PER,1987,0.15457220900000002
PHL,1987,0.924812073
PNG,1987,2.963847453
PRE,1987,0.558954294
PRT,1987,0.966875363
PRY,1987,0.13346613699999998
PSS,1987,2.282459636
PST,1987,0.9300238909999999
PYF,1987,-0.00353885
QAT,1987,-0.054531145999999996
ROU,1987,0.0
RWA,1987,0.813466358
SAS,1987,0.11859735099999999
SAU,1987,-1.369183199
SDN,1987,0.057800440999999994
SEN,1987,-0.06204898
SGP,1987,13.5578926
SLB,1987,4.393323715
SLE,1987,5.619436109
SLV,1987,0.46285467399999997
SOM,1987,6.371604632
SSA,1987,0.457799299
SSF,1987,0.46426730200000005
SST,1987,0.9379224740000001
SUR,1987,-13.224489800000002
SWE,1987,0.35216169
SWZ,1987,9.635762533
SYC,1987,7.784610967000001
SYR,1987,0.193726507
TCD,1987,0.701554074
TEA,1987,0.768786399
TEC,1987,0.073827639
TGO,1987,0.57245611
THA,1987,0.696407326
TLA,1987,0.6924682670000001
TMN,1987,0.245198263
TON,1987,0.23778592399999998
TSA,1987,0.11859735099999999
TSS,1987,0.46426730200000005
TTO,1987,0.690713293
TUN,1987,0.9458693420000001
TUR,1987,0.1319219
UGA,1987,0.0
UMC,1987,0.482895615
URY,1987,0.6800141190000001
USA,1987,1.3024140020000001
VCT,1987,2.8266002180000003
VEN,1987,0.043723552
VNM,1987,0.028271245
VUT,1987,9.854508416
WLD,1987,0.848534551
WSM,1987,0.492328968
ZAF,1987,-0.216393778
ZMB,1987,3.282090521
ZWE,1987,-0.45253983600000003
ABW,1988,2.056259425
AGO,1988,1.493856279
ALB,1988,0.0
ARB,1988,0.388479632
ARE,1988,0.520707069
ARG,1988,0.908825708
ATG,1988,8.266114709
AUS,1988,3.5968794610000003
AUT,1988,0.33405512
BDI,1988,0.110552499
BEL,1988,3.2116443560000003
BEN,1988,-1.336959782
BFA,1988,0.141817368
BGD,1988,0.006916145
BGR,1988,0.0
BHR,1988,5.998132318
BHS,1988,1.302388303
BLZ,1988,4.373723962
BOL,1988,-0.219679089
BRA,1988,0.8486750059999999
BRB,1988,0.749564888
BRN,1988,0.017095811000000002
BWA,1988,1.5095847430000002
CAF,1988,-0.30258951
CAN,1988,1.4184169359999999
CHE,1988,0.19362254199999998
CHL,1988,3.7169410860000003
CHN,1988,1.022558946
CIV,1988,0.50413594
CMR,1988,0.739296882
COD,1988,-0.044463002
COG,1988,0.41107739
COL,1988,0.5176914020000001
COM,1988,1.056676291
CPV,1988,0.22621765600000002
CRI,1988,2.648099689
CSS,1988,0.26516840399999997
CYP,1988,1.45246338
DEU,1988,-0.107660495
DJI,1988,0.151593805
DMA,1988,6.969897663999999
DNK,1988,0.435591271
DOM,1988,1.9742051109999998
DZA,1988,0.022031597000000003
EAP,1988,1.190097963
EAR,1988,0.548195347
EAS,1988,0.594654581
ECS,1988,1.01935297
ECU,1988,1.187567785
EGY,1988,3.401931818
EMU,1988,0.7492814859999999
ESP,1988,1.866376148
ETH,1988,0.0
EUU,1988,1.073879145
FCS,1988,0.15400308199999999
FIN,1988,0.48757225
FJI,1988,2.847147693
FRA,1988,0.833285658
GAB,1988,3.45679012
GBR,1988,2.904105168
GHA,1988,0.096193785
GIN,1988,0.657636533
GMB,1988,0.44159829100000003
GNB,1988,0.41347912700000006
GNQ,1988,0.497340901
GRC,1988,1.189332278
GRD,1988,6.338483009
GTM,1988,4.2070480660000005
GUY,1988,0.507491554
HIC,1988,0.930637325
HKG,1988,8.338914607000001
HND,1988,0.818267236
HPC,1988,0.250493756
HTI,1988,0.386391845
IBD,1988,0.754190824
IBT,1988,0.718061319
IDA,1988,0.42205675
IDB,1988,0.691860422
IDN,1988,0.683272607
IDX,1988,0.19619593
IND,1988,0.030766482
IRL,1988,0.6807281609999999
IRN,1988,0.049196369000000004
IRQ,1988,-0.005412535
ISL,1988,-0.24199555
ISR,1988,0.533339915
ITA,1988,0.7614826579999999
JAM,1988,-0.313454179
JOR,1988,0.378062765
JPN,1988,-0.015750339
KEN,1988,0.004720678
KIR,1988,0.598177923
KNA,1988,7.6050541229999995
KOR,1988,0.65651526
KWT,1988,0.078869259
LAC,1988,0.9596877640000001
LAO,1988,0.333911407
LBN,1988,-0.008148385
LCA,1988,4.278209307
LCN,1988,0.9876783140000001
LDC,1988,0.233991644
LIC,1988,0.051503252
LKA,1988,0.65520341
LMC,1988,0.568237431
LMY,1988,0.703910633
LSO,1988,4.538044563
MAC,1988,0.015423708999999999
MAR,1988,0.32935480300000003
MDG,1988,0.119139855
MDV,1988,0.711699541
MEA,1988,0.350880509
MEX,1988,1.585251599
MIC,1988,0.723226775
MLI,1988,0.32505479600000003
MLT,1988,2.0204846709999997
MNA,1988,0.433493759
MNG,1988,0.0
MRT,1988,0.20124066399999999
MUS,1988,1.1121549579999999
MWI,1988,1.2638374829999999
MYS,1988,2.039636235
NAC,1988,1.1160988440000001
NAM,1988,-0.060608193
NER,1988,0.094522958
NGA,1988,0.762696402
NIC,1988,-0.003420877
NLD,1988,1.8255674530000001
NOR,1988,0.27567209800000003
NPL,1988,0.019500949
NZL,1988,0.345138194
OED,1988,0.898142502
OMN,1988,1.0947433709999999
OSS,1988,1.504371596
PAK,1988,0.48473685200000005
PAN,1988,-7.801404334
PER,1988,0.16840023399999998
PHL,1988,2.470606095
PNG,1988,4.1984310339999995
PRE,1988,0.336839275
PRT,1988,1.6355428440000002
PRY,1988,0.197383098
PSS,1988,2.404733932
PST,1988,0.94032572
PYF,1988,0.07479145400000001
QAT,1988,-0.34165884399999996
ROU,1988,0.0
RWA,1988,0.8787332
SAS,1988,0.087887331
SAU,1988,-0.371645806
SDN,1988,0.013117593
SEN,1988,0.236735313
SGP,1988,14.40513959
SLB,1988,0.54095394
SLE,1988,-2.1883051719999997
SLV,1988,0.404784863
SOM,1988,-4.178981433
SSA,1988,0.40317492899999996
SSF,1988,0.41062751200000003
SST,1988,1.183281977
SUR,1988,-14.72868217
SWE,1988,0.8151440959999999
SWZ,1988,7.309581387000001
SYC,1988,8.174760987
SYR,1988,0.255269849
TCD,1988,0.086958695
TEA,1988,1.190097963
TGO,1988,0.9403749029999999
THA,1988,1.792476572
TLA,1988,0.986332854
TMN,1988,0.433493759
TON,1988,0.054516801
TSA,1988,0.087887331
TSS,1988,0.41062751200000003
TTO,1988,1.3989189780000002
TUN,1988,0.600417378
TUR,1988,0.389641206
TZA,1988,0.073719625
UGA,1988,0.072208471
UMC,1988,0.789413466
URY,1988,0.56979256
USA,1988,1.086807482
VCT,1988,4.539062586
VEN,1988,0.147775692
VNM,1988,0.0302079
VUT,1988,7.279645286
WLD,1988,0.8993180009999999
WSM,1988,0.090214667
ZAF,1988,0.166466433
ZMB,1988,2.512377121
ZWE,1988,-0.230762893
ABW,1989,0.18696848
AGO,1989,1.960573064
ALB,1989,0.0
ARB,1989,0.287431538
ARE,1989,0.093548785
ARG,1989,1.341390409
ATG,1989,9.824047262
AUS,1989,2.6809318330000003
AUT,1989,0.43723095700000003
BDI,1989,0.050921500999999994
BEL,1989,4.27489028
BEN,1989,-0.074450533
BFA,1989,0.216777215
BGD,1989,0.0008613389999999999
BGR,1989,0.0
BHR,1989,4.680938941
BHS,1989,0.829523187
BLZ,1989,5.0523673030000005
BOL,1989,-0.517389935
BRA,1989,0.26574541
BRB,1989,0.49003136700000005
BRN,1989,0.334955862
BWA,1989,1.3679876659999999
CAF,1989,0.10415766900000001
CAN,1989,1.269193177
CHE,1989,1.235746492
CHL,1989,4.294698261000001
CHN,1989,0.97565029
CIV,1989,0.18949699600000003
CMR,1989,-0.7696052109999999
COD,1989,-0.067724373
COG,1989,-0.298176848
COL,1989,1.456749701
COM,1989,0.956551286
CPV,1989,0.065067947
CRI,1989,1.929146885
CSS,1989,0.638284059
CYP,1989,1.528434055
DEU,1989,0.36980321
DJI,1989,-0.031767747
DMA,1989,9.288404657000001
DNK,1989,0.969284583
DOM,1989,1.645082915
DZA,1989,0.021735256
EAP,1989,1.37161559
EAR,1989,0.522516606
EAS,1989,0.525774964
ECS,1989,1.259235666
ECU,1989,1.151839126
EGY,1989,3.1446131760000005
EMU,1989,0.984268403
ESP,1989,2.0321244469999997
ETH,1989,0.0
EUU,1989,1.270468029
FCS,1989,0.19196775300000002
FIN,1989,0.41187074
FJI,1989,2.587899631
FRA,1989,1.005053258
GAB,1989,-0.7293148629999999
GBR,1989,2.92466122
GHA,1989,0.285618304
GIN,1989,0.506984007
GMB,1989,4.826780643
GNB,1989,0.22050921899999998
GNQ,1989,1.00860946
GRC,1989,0.9498662170000001
GRD,1989,3.92083714
GTM,1989,0.905986176
GUY,1989,-0.5424201670000001
HIC,1989,1.081299436
HKG,1989,2.9671231710000003
HND,1989,0.938821097
HPC,1989,0.20855126100000002
HTI,1989,0.342074781
IBD,1989,0.7591597609999999
IBT,1989,0.7863341090000001
IDA,1989,1.0320986220000001
IDB,1989,1.954824682
IDN,1989,0.7220642559999999
IDX,1989,0.298358167
IND,1989,0.085156734
IRL,1989,0.490664253
IRN,1989,-0.016116669
IRQ,1989,0.000594138
ISL,1989,-0.482301294
ISR,1989,0.321430218
ITA,1989,0.23598083
JAM,1989,1.296263067
JOR,1989,-0.031978747
JPN,1989,-0.034688265
KEN,1989,0.750803531
KIR,1989,0.438462694
KNA,1989,21.19289818
KOR,1989,0.570616578
KWT,1989,0.015054221000000001
LAC,1989,0.7313967579999999
LAO,1989,0.560187355
LBN,1989,0.058498924
LCA,1989,6.114823185
LCN,1989,0.8622911879999999
LDC,1989,0.410707831
LIC,1989,0.171241709
LKA,1989,0.28253265699999996
LMC,1989,0.79663908
LMY,1989,0.7401137440000001
LSO,1989,2.7728619639999996
LTE,1989,0.9055770540000001
MAC,1989,-0.022360903999999997
MAR,1989,0.63485078
MDG,1989,0.5130469329999999
MDV,1989,2.321466091
MEA,1989,0.248452455
MEX,1989,1.4336
MIC,1989,0.7556783690000001
