country_iso,year,secure_internet_servers
SVN,2010,333.889327403381
SWE,2010,1201.19947204804
SWZ,2010,4.69555434305908
SXM,2010,0.0
SYC,2010,66.8374735435001
SYR,2010,0.28086562223040196
TCA,2010,91.8554807103491
TCD,2010,0.0836670533200091
TEA,2010,2.46321300704172
TEC,2010,39.4199848270273
TGO,2010,0.155722514314403
THA,2010,11.206186267233901
TJK,2010,0.265696202430748
TKM,2010,0.19657128569218502
TLA,2010,20.706361550722498
TLS,2010,1.82895101429051
TMN,2010,1.88150664474437
TON,2010,9.61667916834958
TSA,2010,1.41384549074459
TSS,2010,3.6773177257797904
TTO,2010,44.4227935612549
TUN,2010,6.20578145644801
TUR,2010,86.3439799262759
TZA,2010,0.49609298586529604
UGA,2010,0.277536500906758
UKR,2010,12.360831641985
UMC,2010,10.875935257713099
URY,2010,35.7219935849253
USA,2010,2481.7241003131
UZB,2010,0.0700221269921295
VCT,2010,18.4748972333841
VEN,2010,7.06752545891447
VGB,2010,611.6428006044471
VIR,2010,276.860038022112
VNM,2010,2.29629867006452
VUT,2010,42.3350309680752
WLD,2010,187.25310749297
WSM,2010,26.8890932459976
YEM,2010,0.21593743515128896
ZAF,2010,52.0725906361806
ZMB,2010,0.36748536526281395
ZWE,2010,0.472525664640818
ABW,2011,127.393528408757
AFG,2011,0.53125412863316
AGO,2011,1.85791791561758
ALB,2011,8.26106337096133
AND,2011,943.3173725625991
ARB,2011,9.012434278765811
ARE,2011,125.631833675971
ARG,2011,34.0268856020468
ARM,2011,18.772566188939603
ASM,2011,17.934324503667604
ATG,2011,817.899678442181
AUS,2011,2171.3942652881697
AUT,2011,1068.4439268925
AZE,2011,4.90565766227752
BDI,2011,0.44650800600017493
BEL,2011,597.920107727085
BEN,2011,0.317096914329927
BFA,2011,0.24872665941255398
BGD,2011,0.48903431652945795
BGR,2011,101.38360726412901
BHR,2011,109.53322416521999
BHS,2011,414.375780430895
BIH,2011,18.0269995288398
BLR,2011,9.0782686095006
BLZ,2011,281.615930377274
BMU,2011,5529.39718728703
BOL,2011,8.12693369616665
BRA,2011,44.092957736467106
BRB,2011,247.3611862029
BRN,2011,58.421897543232205
BTN,2011,2.88476239654521
BWA,2011,5.954147113082151
CAN,2011,1641.9366156495498
CEB,2011,220.505995937299
CHE,2011,2439.08357491623
CHL,2011,64.4091510664995
CHN,2011,1.95739995387351
CIV,2011,0.665758223719016
CMR,2011,0.43049043191965997
COD,2011,0.0749005848282604
COG,2011,0.22753936203423802
COL,2011,14.891674347376199
COM,2011,1.4152899433742498
CPV,2011,28.064210914572502
CRI,2011,137.921031468011
CSS,2011,95.6939570547735
CUB,2011,0.0
CUW,2011,0.0
CYM,2011,2937.21275787
CYP,2011,406.282532607063
CZE,2011,470.079900244739
DEU,2011,1471.90314571602
DJI,2011,7.028444113326629
DMA,2011,70.50595070223929
DNK,2011,2368.1589610546303
DOM,2011,13.7569663749171
DZA,2011,0.490979024175916
EAP,2011,3.55549264667985
EAR,2011,10.004890698718599
EAS,2011,78.60059833922291
ECA,2011,41.355463567856795
ECS,2011,530.14759657425
ECU,2011,13.8416176508308
EGY,2011,2.98121656113121
EMU,2011,782.2887105034571
ERI,2011,0.311141478519415
ESP,2011,265.00396414866697
EST,2011,730.730376311077
ETH,2011,0.0443754519570445
EUU,2011,842.956411934341
FCS,2011,0.861192324036883
FIN,2011,1581.02634759344
FJI,2011,24.3210658649208
FRA,2011,401.406245647951
FRO,2011,2258.32758296217
FSM,2011,77.33204446592559
GAB,2011,18.4016122186705
GBR,2011,1811.9500558008301
GEO,2011,14.9077278200297
GHA,2011,1.2998415374998402
GIB,2011,5265.97643698679
GIN,2011,0.095964952064067
GMB,2011,2.1643300018883798
GNQ,2011,1.01332214625684
GRC,2011,92.8419069817744
GRD,2011,74.9091726281883
GRL,2011,1107.4002460889399
GTM,2011,10.2349331916408
GUM,2011,181.59957918994098
GUY,2011,5.3189508901264295
HIC,2011,1393.66362985004
HKG,2011,639.317834719158
HND,2011,8.25406385886211
HPC,2011,0.71224355630061
HRV,2011,172.63846235430302
HTI,2011,0.396027056568505
HUN,2011,217.815830698133
IBD,2011,13.015877489822
IBT,2011,10.1376556430575
IDA,2011,0.860962989404812
IDB,2011,1.29434546875327
IDN,2011,2.42742007845862
IDX,2011,0.635907524491816
IMN,2011,247.39061800532502
IND,2011,2.27307495787239
IRL,2011,1508.05094404382
IRN,2011,1.70161552718005
IRQ,2011,0.260371745760009
ISL,2011,3269.44898969951
ISR,2011,651.059774910505
ITA,2011,190.40257514009602
JAM,2011,32.2017998329045
JOR,2011,17.0948402160944
JPN,2011,679.621068112303
KAZ,2011,5.49609804217512
KEN,2011,2.2001814478060098
KGZ,2011,1.4506945200014498
KHM,2011,1.2378430914223502
KIR,2011,0.0
KNA,2011,1456.10451594637
KOR,2011,208.524250270913
KWT,2011,116.790717347525
LAC,2011,26.7044830729706
LAO,2011,0.945244059653092
LBN,2011,30.7553731078478
LBR,2011,0.248914545893993
LBY,2011,1.1204591193287399
LCA,2011,51.269197466162304
LCN,2011,30.577945670253897
LDC,2011,0.501926254612608
LIC,2011,0.381758960623331
LIE,2011,7494.55817926322
LKA,2011,5.196417217397019
LMC,2011,2.5483372502215
LMY,2011,8.205639154047981
LSO,2011,0.998110078566235
LTE,2011,20.975328209808897
LTU,2011,249.99050564460097
LUX,2011,1543.3676668332198
LVA,2011,326.745185849069
MAC,2011,263.23815609841097
MAF,2011,0.0
MAR,2011,2.31835604152908
MCO,2011,1415.7228514323801
MDA,2011,19.382098693646604
MDG,2011,0.4139079129397129
MDV,2011,28.909709720232897
MEA,2011,23.584538845490798
MEX,2011,17.2954044623682
MHL,2011,53.068228051865304
MIC,2011,9.06497438488162
MKD,2011,22.1955553882847
MLI,2011,0.45118817505405107
MLT,2011,2039.55144282049
MMR,2011,0.0196114520289665
MNA,2011,2.65926984708198
MNE,2011,27.4158615273215
MNG,2011,12.633728010996402
MNP,2011,222.172850477672
MOZ,2011,1.2403107441463401
MRT,2011,1.11152855183391
MUS,2011,43.915541630336506
MWI,2011,0.334177420941642
MYS,2011,57.5897033798699
NAC,2011,2853.34374560971
NAM,2011,11.128107234150699
NCL,2011,172.989974444663
NER,2011,0.116858190424044
NGA,2011,0.952058796743499
NIC,2011,5.590340839692909
NLD,2011,3200.84844768555
NOR,2011,2333.89756047137
NPL,2011,1.29430991407742
NRU,2011,99.4332305856617
NZL,2011,2033.07481751825
OED,2011,1290.5569911881098
OMN,2011,24.914582966791603
OSS,2011,156.10939664953997
PAK,2011,0.796332107403689
PAN,2011,166.465082937113
PER,2011,14.7961760120294
PHL,2011,7.052418839973989
PLW,2011,0.0
PNG,2011,2.40892909718691
POL,2011,227.384652205914
PRE,2011,0.7036389944066299
PRI,2011,134.82906610212402
PRK,2011,0.0
PRT,2011,213.685737992491
PRY,2011,8.52545068058357
PSE,2011,5.15067527928249
PSS,2011,26.891780751311497
PST,2011,1473.36249104393
PYF,2011,78.44660774454799
QAT,2011,94.79971962860121
ROU,2011,60.9007715487478
RUS,2011,28.861044688116998
RWA,2011,0.7772022487181259
SAS,2011,1.9445880727266003
SAU,2011,20.4120004874824
SDN,2011,0.25301341614181305
SEN,2011,0.997406053748371
SGP,2011,927.910784754021
SLB,2011,7.38660181230275
SLE,2011,0.6094550862074221
SLV,2011,15.940570975150699
SMR,2011,1168.6301759262199
SOM,2011,0.0
SRB,2011,25.9880325110287
SSA,2011,5.67401735691692
SSF,2011,5.68941103816131
SST,2011,135.358172781155
STP,2011,5.419349244542721
SUR,2011,18.6853370554525
SVK,2011,198.948426047499
SVN,2011,499.307545681769
SWE,2011,1711.67694071453
SWZ,2011,6.5296558311692205
SXM,2011,0.0
SYC,2011,160.107958509166
SYR,2011,0.33202159506399603
TCA,2011,239.686011325164
TCD,2011,0.16179935116842198
TEA,2011,3.59991557285089
TEC,2011,58.6639882697025
TGO,2011,0.303216689410445
THA,2011,15.1366186470523
TJK,2011,0.779472842516606
TKM,2011,0.193270887509579
TLA,2011,29.738836973446602
TLS,2011,1.7967014358339501
TMN,2011,2.63038608087346
TON,2011,9.65605144744211
TSA,2011,1.9445880727266003
TSS,2011,5.68941103816131
TTO,2011,61.369069091094104
TUN,2011,7.63367306281582
TUR,2011,118.30804705901699
TZA,2011,0.591154515573177
UGA,2011,0.6571691976791529
UKR,2011,20.960003150564102
UMC,2011,16.135774452672802
URY,2011,58.4754702822911
USA,2011,2986.29877759584
UZB,2011,0.272670879431754
VCT,2011,55.39347834115
VEN,2011,6.542425430802269
VGB,2011,776.863589816025
VIR,2011,480.183208362575
VNM,2011,3.6794672707504303
VUT,2011,61.816668246426
WLD,2011,238.877683257368
WSM,2011,37.3395067984573
YEM,2011,0.29402390531959804
ZAF,2011,82.3203184544502
ZMB,2011,0.927035661564381
ZWE,2011,0.930642618034179
ABW,2012,253.510140405616
AFG,2012,1.21945834484331
AGO,2012,3.1862442190079303
ALB,2012,25.5137134485887
AND,2012,1116.13912916884
ARB,2012,16.694038516224698
ARE,2012,237.048322853034
ARG,2012,63.3307655179964
ARM,2012,30.1640403726611
ASM,2012,17.963964287639
ATG,2012,519.859748476369
AUS,2012,3187.89942492269
AUT,2012,1613.40623020831
AZE,2012,10.7575649348135
BDI,2012,0.432620072619605
BEL,2012,957.330070986299
BEN,2012,0.925045800045389
BFA,2012,0.603454924270631
BGD,2012,0.73506133361701
BGR,2012,251.714781283261
BHR,2012,208.470679099007
BHS,2012,530.826439007217
BIH,2012,33.842149120714396
BLR,2012,25.4635878617929
BLZ,2012,979.289940828402
BMU,2012,6682.305009413871
BOL,2012,10.503315000391199
BRA,2012,70.54639348410849
BRB,2012,292.562566090941
BRN,2012,122.810403294326
BTN,2012,11.402784845128801
BWA,2012,9.806079867578699
CAN,2012,2146.09447390179
CEB,2012,401.70175839554395
CHE,2012,3486.4930126958598
CHL,2012,102.92898181858101
CHN,2012,3.77583392253618
CIV,2012,1.80998095900031
CMR,2012,0.884326961555887
COD,2012,0.173860766821315
COG,2012,1.77375804787284
COL,2012,30.405725669429497
COM,2012,0.0
CPV,2012,61.3575860738072
CRI,2012,163.609215017065
CSS,2012,150.155563709012
CUB,2012,0.0
CUW,2012,13.1502814160223
CYM,2012,3935.0045795311894
CYP,2012,1506.5468712281302
CZE,2012,834.6664878027659
DEU,2012,2194.9044898179
DJI,2012,1.15189325174857
DMA,2012,197.28034946804797
DNK,2012,3064.43340083969
DOM,2012,24.066271462910105
DZA,2012,1.23047664893701
EAP,2012,6.87628578465264
EAR,2012,17.5117115744245
EAS,2012,112.25458991208001
ECA,2012,82.24965121053991
ECS,2012,791.8101163273241
ECU,2012,23.975543136525804
EGY,2012,5.05656877211236
EMU,2012,1192.36958903465
ESP,2012,403.629824906669
EST,2012,1255.76852126263
ETH,2012,0.25882437160597
EUU,2012,1254.6163678370099
FCS,2012,1.64621216824128
FIN,2012,2205.22053036487
FJI,2012,47.3950632839693
FRA,2012,622.466020271244
FRO,2012,3135.2548962230603
FSM,2012,114.82594300805701
GAB,2012,8.00145397849438
GBR,2012,2500.5376740768897
GEO,2012,43.7129278168155
GHA,2012,2.69267544963545
GIB,2012,7905.843190869641
GIN,2012,0.37551531262259996
GMB,2012,3.1495881126145697
GNQ,2012,0.0
GRC,2012,162.335736922308
GRD,2012,158.219012341083
GRL,2012,1777.8560112656198
GTM,2012,14.472085181252698
GUM,2012,231.25578139453498
GUY,2012,6.61901855840423
HIC,2012,1888.25066059275
HKG,2012,998.307715976
HND,2012,10.763028095785401
HPC,2012,1.2934243815026698
HRV,2012,313.05959989296
HTI,2012,1.07307336992839
HUN,2012,393.130815185978
IBD,2012,23.484708212040896
IBT,2012,18.282784862058197
IDA,2012,1.68565417581879
IDB,2012,2.58293044380602
IDN,2012,5.3128886295018605
IDX,2012,1.2174405158776298
IMN,2012,520.506784332746
IND,2012,4.50630238067939
IRL,2012,2466.77217013119
IRN,2012,2.3696098359300697
IRQ,2012,0.564440068709917
ISL,2012,4580.37640778757
ISR,2012,900.4487706213259
ITA,2012,303.293346187722
JAM,2012,51.7217356547831
JOR,2012,30.8990180539255
JPN,2012,909.613018984714
KAZ,2012,12.0294741172465
KEN,2012,5.16423973708833
KGZ,2012,6.77700099871594
KHM,2012,2.97690449833273
KIR,2012,9.401146939926669
KNA,2012,761.721490568685
KOR,2012,268.327478966921
KWT,2012,187.825503239467
LAC,2012,43.6588486323151
LAO,2012,1.8620442452746697
LBN,2012,49.109581893297204
LBR,2012,0.483598865380342
LBY,2012,1.4318100465338301
LCA,2012,113.220791866218
LCN,2012,48.848033917249005
LDC,2012,0.9410334493484641
LIC,2012,0.813605676497529
LIE,2012,9777.41362829441
LKA,2012,9.25336597307222
LMC,2012,4.92343239800427
LMY,2012,15.031321059988501
LSO,2012,0.9925607571253459
LTE,2012,36.9912066489211
LTU,2012,449.833370875231
LUX,2012,2320.38663065547
LVA,2012,560.875654211557
MAC,2012,381.1793156147
MAF,2012,27.0204544840444
MAR,2012,3.3993245512034203
MCO,2012,2249.04004388371
MDA,2012,36.521788477600495
MDG,2012,0.671241821086221
MDV,2012,75.52166590725442
MEA,2012,36.266007397852505
MEX,2012,26.826029997828602
MHL,2012,35.262795987093796
MIC,2012,16.6049758685307
MKD,2012,45.3169729419104
MLI,2012,0.8761225868220269
MLT,2012,2597.44588456008
MMR,2012,0.0972503475630171
MNA,2012,4.43183255879209
MNE,2012,48.3402379306511
MNG,2012,28.6756217211108
MNP,2012,220.94971552724098
MOZ,2012,1.8099439770051797
MRT,2012,0.26979237318544397
MUS,2012,96.34663129179329
MWI,2012,1.29903828947834
MYS,2012,101.416811432743
NAC,2012,3673.4378471482896
NAM,2012,29.160044906469196
NCL,2012,320.46332046332003
NER,2012,0.22477982956181797
NGA,2012,1.73415139752839
NIC,2012,10.697822291119198
NLD,2012,4852.831059837679
NOR,2012,3000.0559920120695
NPL,2012,2.3342097858818196
NRU,2012,0.0
NZL,2012,2862.4577482362
OED,2012,1746.1715232782199
OMN,2012,60.6055581586088
OSS,2012,274.721200327527
PAK,2012,1.2814935380020902
PAN,2012,232.587497454002
PER,2012,24.773960486651397
PHL,2012,11.788590697435902
PLW,2012,56.6893424036281
PNG,2012,6.15908631658071
POL,2012,399.283674893658
PRE,2012,1.39637365548005
PRI,2012,167.56142818465798
PRK,2012,0.0
PRT,2012,358.25543393701304
PRY,2012,14.949750152300599
PSE,2012,11.5577947526607
PSS,2012,45.6162152801921
PST,2012,1991.7298112757
PYF,2012,130.11249154268802
QAT,2012,173.036063447771
ROU,2012,131.368800582909
RUS,2012,57.576141776441204
RWA,2012,2.5593198199983
SAS,2012,3.79094929771313
SAU,2012,40.3358757397097
SDN,2012,0.328589034782649
SEN,2012,2.08924181489153
SGP,2012,1898.9401662551502
SLB,2012,12.5884790239972
SLE,2012,1.34076594382995
SLV,2012,22.283057998631897
SMR,2012,1557.3898146706101
SOM,2012,0.235932337751297
SRB,2012,53.062357855041704
SSA,2012,9.98392130855002
SSF,2012,10.0052036475675
SST,2012,234.715363562483
STP,2012,5.307742935394151
SUR,2012,27.7138818834354
SVK,2012,357.646185104277
SVN,2012,967.3535200730721
SWE,2012,2392.48925402027
SWZ,2012,8.33883078473957
SXM,2012,0.0
SYC,2012,226.49287113688098
SYR,2012,1.36969274025181
TCA,2012,293.547818939705
TCD,2012,0.0782181896400008
TEA,2012,6.96300478484447
TEC,2012,111.66057072071501
TGO,2012,0.44288241457130395
THA,2012,30.8833263751258
TJK,2012,1.1428810889371002
TKM,2012,0.5694868923100289
TLA,2012,47.9734860088504
TLS,2012,0.8826172071520241
TMN,2012,4.34866740219063
TON,2012,29.200774793891203
TSA,2012,3.79094929771313
TSS,2012,10.0052036475675
TTO,2012,105.590574777089
TUN,2012,10.786390562111098
TUR,2012,224.143656834976
TZA,2012,0.9776317639871099
UGA,2012,1.6782811438053102
UKR,2012,40.9270660382118
UMC,2012,29.375625711110395
URY,2012,84.3451296162681
USA,2012,3841.73955950724
UZB,2012,0.9068162353691921
VCT,2012,92.22114630884859
VEN,2012,12.0902721704174
VGB,2012,2652.70506108202
VIR,2012,628.518083759278
VNM,2012,9.042065839446071
VUT,2012,96.1927703117047
WLD,2012,325.235433814612
WSM,2012,63.4625148079201
YEM,2012,0.531193782842588
ZAF,2012,142.692192272761
ZMB,2012,1.93569068658326
ZWE,2012,3.58364701046448
ABW,2013,426.526042323016
AFG,2013,1.42549073060707
AGO,2013,4.5741469215991195
ALB,2013,35.577453151747896
AND,2013,978.037487310273
ARB,2013,20.4984712741039
ARE,2013,275.38864807331197
ARG,2013,73.8574224754747
ARM,2013,54.528186240675
ASM,2013,0.0
ATG,2013,710.258315485817
AUS,2013,3505.12572806905
AUT,2013,1857.46801554702
AZE,2013,16.7785217081682
BDI,2013,0.314455882835415
BEL,2013,1260.5508518508198
BEN,2013,0.999541410400908
BFA,2013,0.7028734344592491
BGD,2013,0.955718323259495
BGR,2013,322.50005677817904
BHR,2013,247.903278178656
BHS,2013,620.969147638138
BIH,2013,41.49488864832521
BLR,2013,38.66470695057271
BLZ,2013,1015.28715849761
BMU,2013,7292.195504684541
BOL,2013,14.2282916109234
BRA,2013,86.830261358838
BRB,2013,383.403213552072
BRN,2013,150.832919160973
BTN,2013,9.85585113722442
BWA,2013,10.666480488098099
CAF,2013,0.0
CAN,2013,2362.88540582985
CEB,2013,523.6626056612799
CHE,2013,3954.9550730059004
CHL,2013,127.42219548955
CHN,2013,5.15625690668788
CIV,2013,2.44482117830873
CMR,2013,1.26827114441269
COD,2013,0.154150559159432
COG,2013,1.9468884504303798
COL,2013,41.3572694498367
COM,2013,1.3486085731047
CPV,2013,62.5307768667391
CRI,2013,272.874483852853
CSS,2013,176.46236339959998
CUW,2013,1313.2061733692199
CYM,2013,3754.2548221317497
CYP,2013,980.884124539063
CZE,2013,1079.86553895505
DEU,2013,2601.18328828955
DJI,2013,4.52850866020675
DMA,2013,168.976005407232
DNK,2013,3458.45684328857
DOM,2013,26.8704200861764
DZA,2013,1.78289891602892
EAP,2013,9.02175775036826
EAR,2013,21.044138720215603
EAS,2013,130.203506682655
ECA,2013,104.45246234116699
ECS,2013,935.5293123091529
ECU,2013,30.6860288293331
EGY,2013,6.36844400927372
EMU,2013,1428.14996240477
ESP,2013,488.330716969492
EST,2013,1613.81247453522
ETH,2013,0.293544787622181
EUU,2013,1485.0146466417903
FCS,2013,2.0771057609783603
FIN,2013,2525.47724091979
FJI,2013,49.676065840426595
FRA,2013,821.349673213954
FRO,2013,3466.13213062724
FSM,2013,103.84608122651699
GAB,2013,12.107397014205802
GBR,2013,2832.49687898742
GEO,2013,63.7496409039215
GHA,2013,4.24690019506426
GIB,2013,7984.0911789148795
GIN,2013,0.36721470401117795
GMB,2013,4.07391922742196
GNQ,2013,0.9290114482080759
GRC,2013,212.49021108668097
GRD,2013,175.64944069520197
GRL,2013,2018.3063930740198
GTM,2013,17.5046892369437
GUM,2013,299.23881127382197
GUY,2013,9.21919964176824
HIC,2013,2154.5052749126003
HKG,2013,1161.59857359763
HND,2013,13.297689463945101
HPC,2013,1.64873887107409
HRV,2013,396.880505130897
HTI,2013,1.34606674010422
HUN,2013,515.410667777746
IBD,2013,29.782652100819
IBT,2013,23.1107380690276
IDA,2013,2.1506861804497097
IDB,2013,3.33019598096508
IDN,2013,7.823470667755299
IDX,2013,1.53728191893267
IMN,2013,809.755168143279
IND,2013,6.1521831714104405
IRL,2013,2641.75737096805
IRN,2013,3.11184562871265
IRQ,2013,0.9047849552357641
ISL,2013,5522.5411101913705
ISR,2013,960.3573422668901
ITA,2013,374.987872287568
JAM,2013,71.0110752790858
JOR,2013,34.5053412859929
JPN,2013,1054.7373376750802
KAZ,2013,17.375429616302398
KEN,2013,6.942020442976039
KGZ,2013,7.69284565354221
KHM,2013,3.9929904383851005
KIR,2013,9.26869960144592
KNA,2013,655.659533885677
KOR,2013,337.108331923923
KWT,2013,224.02589852817798
LAC,2013,54.976376476309795
LAO,2013,2.5988701946890096
LBN,2013,57.3155913117679
LBR,2013,0.470772778223181
LBY,2013,5.695878984089349
LCA,2013,129.567975303217
LCN,2013,61.7096347049281
LDC,2013,1.216299704616
LIC,2013,1.00555351546331
LIE,2013,11615.313802999899
LKA,2013,11.5618168569347
LMC,2013,6.610492332994619
LMY,2013,19.0310274285999
LSO,2013,1.9718819493433402
LTE,2013,46.2467547155727
LTU,2013,636.307603673003
LUX,2013,3248.3068315665505
LVA,2013,710.507108300661
MAC,2013,415.67654822194396
MAF,2013,54.86516884755711
MAR,2013,5.398079760662191
MCO,2013,3875.2337335031602
MDA,2013,47.2100278595367
MDG,2013,0.696826083489433
MDV,2013,79.40460979852891
MEA,2013,41.109535584352
MEX,2013,31.608934930289198
MHL,2013,17.562963223155002
MIC,2013,21.071579128438398
MKD,2013,65.0268030848715
MLI,2013,0.9726524182813909
MLT,2013,2601.14046393265
MMR,2013,0.173569422976746
MNA,2013,5.78993644315033
MNE,2013,57.9516972603335
MNG,2013,40.599737940836796
MNP,2013,438.084112149533
MOZ,2013,2.3864737795974102
MRT,2013,0.5239039013551821
MUS,2013,126.325524191338
MWI,2013,1.45208721437839
MYS,2013,122.298539285793
NAC,2013,4109.89079612898
NAM,2013,33.131707491795396
NCL,2013,379.29072634174105
NER,2013,0.270208122402118
NGA,2013,2.2239588378054505
NIC,2013,12.7011272992752
