country_iso,year,school_enrollment_tertiary
ISL,1977,15.45748997
ISR,1977,26.90555
ITA,1977,26.17593956
JAM,1977,6.991670132
JOR,1977,9.198719978
KEN,1977,0.717999995
KOR,1977,8.56017971
KWT,1977,10.29354954
LAC,1977,11.73764992
LBY,1977,6.100409985
LCA,1977,2.71600008
LCN,1977,12.00687981
LDC,1977,1.922719955
LIC,1977,4.238500118
LKA,1977,1.12559998
LMC,1977,6.011419772999999
LMY,1977,6.970260143
LSO,1977,0.820169985
LTE,1977,7.83796978
LUX,1977,1.6118500230000001
MAR,1977,2.618530035
MDG,1977,1.59968996
MEA,1977,8.942219734
MEX,1977,9.710209846
MIC,1977,7.174680232999999
MLI,1977,0.5944700239999999
MLT,1977,9.149330139
MMR,1977,2.593130112
MNA,1977,8.857720375
MNG,1977,24.47448921
MOZ,1977,0.09284000099999999
MUS,1977,1.657480001
MWI,1977,0.42089000299999996
NAC,1977,52.66839981
NER,1977,0.17541000199999998
NGA,1977,1.0423599479999999
NIC,1977,6.909009932999999
NLD,1977,26.53083992
NOR,1977,24.20632935
NZL,1977,25.05048943
OED,1977,29.58820915
OMN,1977,0.023870001000000002
OSS,1977,5.413780212000001
PAK,1977,2.155329943
PAN,1977,19.24419975
PER,1977,14.30230999
PHL,1977,17.77721024
POL,1977,17.45752907
PRE,1977,1.8361400369999998
PRT,1977,12.67177963
PSS,1977,3.0609500410000003
PST,1977,33.30570984
QAT,1977,4.777910233
ROU,1977,9.075149536
RUS,1977,43.90673065
RWA,1977,0.25139001
SAS,1977,4.304969788
SAU,1977,4.666679858999999
SEN,1977,2.003279924
SLE,1977,0.631330013
SLV,1977,7.771140099
SSA,1977,1.7749099730000002
SSF,1977,1.774569988
SST,1977,5.487110137999999
SWE,1977,31.34081078
SWZ,1977,2.71352005
SYR,1977,11.76904964
TCD,1977,0.202399999
TEA,1977,1.7561899419999998
TEC,1977,30.23667908
TGO,1977,1.3096899990000002
THA,1977,4.295269966
TLA,1977,11.74125957
TMN,1977,8.796019553999999
TSA,1977,4.304969788
TSS,1977,1.774569988
TTO,1977,4.412270069
TUN,1977,4.064169884
TUR,1977,9.181170464
TZA,1977,0.18207000199999998
UGA,1977,0.6328099970000001
UMC,1977,8.119270325
URY,1977,17.60033035
USA,1977,52.94226074
VNM,1977,2.019299984
WLD,1977,11.73628998
WSM,1977,2.662369967
ZMB,1977,1.5152800080000002
ZWE,1977,1.461220026
AFG,1978,1.808330059
ALB,1978,5.831419945
ARB,1978,9.308520317000001
ARG,1978,21.380189899999998
AUS,1978,24.78083992
AUT,1978,19.72422981
BEL,1978,24.39678955
BEN,1978,1.095759988
BFA,1978,0.22276000699999998
BGD,1978,2.390630007
BGR,1978,21.973760600000002
BHR,1978,3.251620054
BHS,1978,27.53321075
BTN,1978,0.40715
BWA,1978,1.0212199690000001
CAF,1978,0.579289973
CEB,1978,15.8221302
CHE,1978,16.41097069
CHL,1978,11.51805973
CHN,1978,0.70630002
CIV,1978,1.691849947
COD,1978,1.23556006
COG,1978,3.2144498830000003
COL,1978,8.819970131
CRI,1978,20.51036072
CSS,1978,6.268099785
CUB,1978,16.30525017
CYP,1978,1.71262002
CZE,1978,14.570300099999999
DNK,1978,31.93433952
EAP,1978,2.45085001
EAR,1978,6.528850079
EAS,1978,4.5722298619999995
ECA,1978,31.9892807
ECS,1978,27.77067947
EGY,1978,16.21471024
EMU,1978,26.17794991
ESP,1978,22.50709915
ETH,1978,0.377550006
EUU,1978,23.09622002
FCS,1978,3.833689928
FIN,1978,30.63040924
FRA,1978,25.97421074
FSM,1978,8.732089996000001
GAB,1978,2.610389948
GBR,1978,19.12640953
GIN,1978,4.632909775
GRC,1978,16.05127907
GTM,1978,5.390359879
HIC,1978,32.22808838
HND,1978,6.990300179
HPC,1978,2.039479971
HTI,1978,0.7782099840000001
HUN,1978,12.3979702
IBD,1978,8.033479691
IBT,1978,7.162740231
IDA,1978,3.022130013
IDB,1978,3.6668701169999998
IDN,1978,2.431689978
IDX,1978,2.717789888
IND,1978,4.984360218
IRL,1978,16.5275898
IRN,1978,4.501830101
IRQ,1978,8.485099792
ISL,1978,15.95796967
ISR,1978,26.82304001
ITA,1978,26.68222046
JOR,1978,9.204429626
KEN,1978,0.749419987
KOR,1978,9.207260132
KWT,1978,11.90538025
LAC,1978,12.15832043
LBR,1978,1.778630018
LBY,1978,6.591149807000001
LCA,1978,2.626490116
LCN,1978,12.43599033
LDC,1978,1.9386800530000001
LIC,1978,4.418719769
LKA,1978,1.14989996
LMC,1978,6.2246699329999995
LMY,1978,7.170710087000001
LSO,1978,0.899869978
LTE,1978,8.028779984
LUX,1978,1.074540019
MAR,1978,3.727659941
MDG,1978,1.879310012
MEA,1978,9.401860237000001
MEX,1978,10.88195992
MIC,1978,7.378250122000001
MLI,1978,0.6972200270000001
MLT,1978,8.557600021
MNA,1978,9.31414032
MNG,1978,25.35210037
MOZ,1978,0.077189997
MRT,1978,0.374850005
MUS,1978,1.451480031
MWI,1978,0.39197999200000005
NAC,1978,53.31169891
NER,1978,0.175929993
NGA,1978,1.169170022
NLD,1978,27.41101074
NOR,1978,23.88616943
NZL,1978,26.60358047
OED,1978,30.3173008
OMN,1978,0.023819999999999997
OSS,1978,5.364500046
PAK,1978,2.281480074
PAN,1978,18.38785934
PHL,1978,20.7043705
POL,1978,17.5496006
PRE,1978,1.920160055
PRT,1978,11.10227013
PSS,1978,3.037859917
PST,1978,34.16247177
ROU,1978,9.513810158
RUS,1978,44.22898865
RWA,1978,0.246950001
SAS,1978,4.389090061
SAU,1978,5.952680111
SEN,1978,2.085789919
SLE,1978,0.613870025
SLV,1978,7.96987009
SSA,1978,1.886270046
SSF,1978,1.8859100340000001
SST,1978,5.451839924
SWE,1978,34.79959869
SYR,1978,13.04061031
TEA,1978,2.013030052
TEC,1978,30.41150093
TGO,1978,1.4562499519999998
THA,1978,5.109869957
TLA,1978,12.08055973
TMN,1978,9.255470276
TON,1978,2.177069902
TSA,1978,4.389090061
TSS,1978,1.8859100340000001
TTO,1978,4.369969845
TUN,1978,4.609250069
TUR,1978,8.973469734
TZA,1978,0.339810014
UGA,1978,0.6665300129999999
UMC,1978,8.332889557
USA,1978,53.40845108
VEN,1978,18.61237907
VNM,1978,2.377039909
WLD,1978,12.02474022
WSM,1978,2.749560118
ZMB,1978,1.506600022
ZWE,1978,1.423400044
AFG,1979,1.945639968
ARB,1979,9.351790428
ARG,1979,22.2299099
AUS,1979,25.00351906
AUT,1979,20.42885017
BDI,1979,0.448850006
BEL,1979,25.64981079
BEN,1979,0.9732900259999999
BFA,1979,0.229230002
BGD,1979,3.365550041
BGR,1979,18.23545074
BHR,1979,2.764270067
BHS,1979,25.74971008
BMU,1979,7.48263979
BRN,1979,2.171530008
BTN,1979,0.743049979
BWA,1979,1.112100005
CAF,1979,0.822359979
CEB,1979,15.86699963
CHE,1979,17.21064949
CHL,1979,11.01303005
CHN,1979,0.9661499859999999
CIV,1979,1.9794000390000002
CMR,1979,1.6169699430000002
COD,1979,1.254240036
COG,1979,3.723040104
COL,1979,9.016619682
CRI,1979,20.77428055
CSS,1979,6.216440201
CUB,1979,17.038309100000003
CYP,1979,2.19652009
CZE,1979,15.31842041
DNK,1979,28.26959038
EAP,1979,2.8874800210000005
EAR,1979,6.774829865
EAS,1979,4.988379955
ECA,1979,32.01895142
ECS,1979,27.69535065
ECU,1979,31.32476997
EGY,1979,16.29194069
EMU,1979,25.86478996
ESP,1979,20.84601021
ETH,1979,0.46329000600000003
EUU,1979,22.93479919
FCS,1979,4.007549763
FIN,1979,31.24069977
FRA,1979,24.32786942
FSM,1979,25.57825089
GAB,1979,2.525640011
GBR,1979,19.16411972
GIN,1979,4.858329773
GRC,1979,16.14664078
GRD,1979,1.4498200419999998
GUY,1979,3.0413799289999996
HIC,1979,32.120510100000004
HKG,1979,9.891209602
HPC,1979,2.105479956
HTI,1979,0.805490017
HUN,1979,12.58205032
IBD,1979,8.304420471
IBT,1979,7.417170047999999
IDA,1979,3.274450064
IDB,1979,3.809989929
IDN,1979,2.327689886
IDX,1979,3.0187900069999998
IND,1979,4.958509922
IRL,1979,16.42304039
IRQ,1979,8.269390106
ISR,1979,30.76301003
ITA,1979,27.21817017
JOR,1979,10.29039001
KEN,1979,0.8565099840000001
KNA,1979,1.29124999
KOR,1979,10.35239029
KWT,1979,10.453359599999999
LAC,1979,12.77960014
LBN,1979,29.80083084
LBR,1979,2.425829887
LBY,1979,6.372159957999999
LCA,1979,2.329509974
LCN,1979,13.00815964
LDC,1979,2.2149000169999997
LIC,1979,4.433350086
LKA,1979,2.710890055
LMC,1979,6.372049809
LMY,1979,7.426720142000001
LSO,1979,1.023200035
LTE,1979,8.36011982
LUX,1979,1.4183399680000002
MAR,1979,3.295469999
MDG,1979,2.100950003
MEA,1979,9.647040367
MEX,1979,12.04156971
MIC,1979,7.653069972999999
MLI,1979,0.78599
MLT,1979,5.914259911
MMR,1979,3.6062300210000005
MNA,1979,9.526029587
MNG,1979,26.13252068
MOZ,1979,0.072120003
MUS,1979,1.2247099879999999
MWI,1979,0.422769994
MYS,1979,3.82310009
NAC,1979,52.8494606
NER,1979,0.210319996
NGA,1979,1.611570001
NIC,1979,8.428850173999999
NLD,1979,27.69886017
NOR,1979,24.57372093
NZL,1979,26.29076958
OED,1979,30.25618935
OMN,1979,0.014130000000000002
OSS,1979,5.301579952
PAK,1979,2.252279997
PAN,1979,19.21512032
PER,1979,15.66110992
PHL,1979,23.54442024
POL,1979,17.69422913
PRE,1979,2.029730082
PRT,1979,11.75737
PSS,1979,3.7893500330000003
PST,1979,34.06650925
ROU,1979,10.14638042
RUS,1979,44.61967087
RWA,1979,0.257349998
SAS,1979,4.474820137
SAU,1979,6.116670132
SSA,1979,2.0300500390000003
SSF,1979,2.02967
SST,1979,5.456610202999999
SWE,1979,36.20618057
SWZ,1979,2.786079884
SYR,1979,14.37767029
TEA,1979,2.4713699819999997
TEC,1979,30.46102905
TGO,1979,1.428580046
THA,1979,8.52270031
TLA,1979,12.64873981
TMN,1979,9.468440056
TON,1979,1.869869947
TSA,1979,4.474820137
TSS,1979,2.02967
TTO,1979,4.13616991
TUN,1979,4.88601017
TUR,1979,8.282440186
TZA,1979,0.27000001100000004
UGA,1979,0.588530004
UMC,1979,8.732689857
URY,1979,16.55467987
USA,1979,52.6435318
VCT,1979,3.1027200219999997
VEN,1979,19.03890038
VNM,1979,2.567620039
WLD,1979,12.183710099999999
ZMB,1979,1.451169968
ZWE,1979,1.3496400119999998
ARB,1980,9.695759772999999
ARG,1980,21.73468971
AUS,1980,25.15468979
AUT,1980,21.36816978
BDI,1980,0.45203000299999996
BEL,1980,25.11825943
BEN,1980,1.060279965
BFA,1980,0.21322
BGD,1980,3.245990038
BGR,1980,17.05952072
BHR,1980,3.223119974
BHS,1980,18.71912956
BLR,1980,38.38587189
BMU,1980,9.674119949
BTN,1980,0.879419982
BWA,1980,1.3446099759999999
CAF,1980,1.11819005
CEB,1980,15.95796967
CHE,1980,17.91974068
CHL,1980,12.36781025
CHN,1980,1.130329967
CIV,1980,2.191169977
CMR,1980,1.810539961
COD,1980,1.141680002
COG,1980,4.52203989
COL,1980,8.854680061
CRI,1980,20.14137077
CSS,1980,6.11371994
CUB,1980,17.512199399999997
CYP,1980,2.2462298869999997
CZE,1980,16.31719017
DNK,1980,28.37664986
EAP,1980,3.186589956
EAR,1980,6.977469921
EAS,1980,5.28455019
ECA,1980,32.01721954
ECS,1980,27.79565048
ECU,1980,33.28250885
EGY,1980,16.70132065
EMU,1980,26.18516922
ESP,1980,22.04273987
ETH,1980,0.5148800020000001
EUU,1980,23.183710100000003
FCS,1980,4.132120132
FIN,1980,31.70911026
FJI,1980,2.373490095
FRA,1980,25.15819931
FSM,1980,19.65103912
GAB,1980,3.206150055
GBR,1980,18.84958076
GRC,1980,15.58304024
GRD,1980,5.837609767999999
GUY,1980,2.90309
HIC,1980,32.71860123
HKG,1980,10.122819900000001
HND,1980,7.288300037000001
HPC,1980,2.182100058
HTI,1980,0.806590021
HUN,1980,12.85256004
IBD,1980,8.477510452
IBT,1980,7.564360142000001
IDA,1980,3.352730036
IDB,1980,3.871989965
IDN,1980,3.3462901119999997
IDX,1980,3.1027998919999997
IND,1980,4.963510036000001
IRL,1980,16.68087006
IRQ,1980,9.003020287
ISL,1980,19.68511009
ISR,1980,31.67244911
ITA,1980,26.89389992
JOR,1980,14.22443008
KEN,1980,0.911580026
KHM,1980,0.10253000300000001
KNA,1980,0.791769981
KOR,1980,12.43601036
KWT,1980,10.63965988
LAC,1980,13.27844048
LAO,1980,0.37827
LBN,1980,32.50362015
LBY,1980,6.151120186
LCA,1980,2.010499954
LCN,1980,13.52845955
LDC,1980,2.289249897
LIC,1980,4.347980022
LMC,1980,6.512929916
LMY,1980,7.569960117000001
LSO,1980,0.9366800190000001
LTE,1980,8.473589897
LUX,1980,1.43809998
MDG,1980,2.873359919
MEA,1980,10.11989021
MEX,1980,13.43194962
MIC,1980,7.812290192000001
MLI,1980,0.855849981
MLT,1980,3.1757700439999996
MNA,1980,10.02130985
MNG,1980,26.12705994
MOZ,1980,0.0748
MUS,1980,1.0284399990000002
MWI,1980,0.473040015
MYS,1980,3.991039991
NAC,1980,53.95587158
NER,1980,0.214660004
NGA,1980,1.841840029
NIC,1980,10.72513962
NLD,1980,29.08554077
NOR,1980,25.31620979
NZL,1980,26.67448997
OED,1980,30.79585075
OMN,1980,0.015690001000000002
OSS,1980,5.286670208
PAK,1980,2.1986498830000003
PAN,1980,20.29561996
PER,1980,17.00320053
PHL,1980,23.32068062
PNG,1980,1.509029984
POL,1980,17.51972961
PRE,1980,2.127019882
PRT,1980,11.40756989
PRY,1980,8.851059914
PSS,1980,3.675110102
PST,1980,34.68476868
QAT,1980,9.138910294
ROU,1980,10.60085011
RUS,1980,45.22386932
RWA,1980,0.269569993
SAS,1980,4.469960213
SAU,1980,6.513609886
SEN,1980,2.644730091
SSA,1980,2.13767004
SSF,1980,2.137269974
SST,1980,5.408889771
SWE,1980,36.37194061
SWZ,1980,3.625780106
SYR,1980,13.84702015
TEA,1980,2.8041999339999997
TEC,1980,30.463689799999997
TGO,1980,1.599210024
THA,1980,10.37226009
TLA,1980,13.16571045
TMN,1980,9.96697998
TSA,1980,4.469960213
TSS,1980,2.137269974
TTO,1980,4.421350002
TUN,1980,4.973720074
TUR,1980,6.670700073
UGA,1980,0.539889991
UMC,1980,8.919369697999999
URY,1980,15.53693008
USA,1980,53.61920166
VCT,1980,2.518970013
VEN,1980,19.55673981
VNM,1980,2.433290005
WLD,1980,12.36454964
ZWE,1980,1.292140007
ALB,1981,5.189400196
ARB,1981,10.27521038
ARG,1981,23.10263062
AUS,1981,25.58522987
AUT,1981,22.30216026
AZE,1981,24.03103065
BDI,1981,0.462460011
BEL,1981,24.48595047
BEN,1981,1.4570699930000002
BFA,1981,0.278349996
BGD,1981,3.096029997
BGR,1981,16.10189056
BHR,1981,4.678649902
BHS,1981,16.35367966
BLR,1981,39.68624878
BMU,1981,10.28069019
BRB,1981,14.42057037
BWA,1981,1.43599999
CAF,1981,0.885290027
CEB,1981,16.10017967
CHE,1981,18.55677986
CHN,1981,1.781780005
CIV,1981,2.8626499180000002
CMR,1981,1.6118600369999998
COD,1981,1.181220055
COG,1981,4.6250300410000005
COL,1981,10.13027954
CRI,1981,20.83316994
CSS,1981,6.073200226
CUB,1981,16.58082962
CYP,1981,2.8684198860000003
CZE,1981,17.06698036
DJI,1981,0.0
DMA,1981,0.7416099909999999
DNK,1981,28.26807022
EAP,1981,3.625819921
EAR,1981,7.346010207999999
EAS,1981,5.700139999
ECA,1981,32.17736816
ECS,1981,27.87047958
ECU,1981,34.13806152
EGY,1981,17.64112091
EMU,1981,26.30931091
ESP,1981,22.07073021
EST,1981,23.24204063
ETH,1981,0.49114999200000004
EUU,1981,23.27890015
FCS,1981,4.372220039
FIN,1981,32.10808182
FJI,1981,2.458940029
FRA,1981,25.34202003
FSM,1981,30.94927025
GBR,1981,18.88532066
GEO,1981,29.5771904
GIN,1981,4.178919792
GRC,1981,16.08687973
GTM,1981,5.37322998
GUY,1981,2.867609978
HIC,1981,33.52782822
HND,1981,8.415300369
HPC,1981,2.2178399559999997
HRV,1981,17.85786057
HTI,1981,0.8584600090000001
HUN,1981,13.21516037
IBD,1981,8.766489983
IBT,1981,7.820330143
IDA,1981,3.4890699389999997
IDB,1981,4.081480026
IDN,1981,3.827929974
IDX,1981,3.20194006
IND,1981,5.247419834
IRL,1981,17.98335075
IRQ,1981,9.2082901
ISL,1981,20.38130951
ISR,1981,31.38224983
ITA,1981,26.77952003
JAM,1981,6.642849922000001
JOR,1981,16.09620094
KAZ,1981,33.91355896
KEN,1981,0.904709995
KHM,1981,0.090219997
KOR,1981,14.86618042
KWT,1981,11.32304001
LAC,1981,13.72791958
LAO,1981,0.44852998899999996
LBN,1981,30.20590019
LBY,1981,7.470439911000001
LCA,1981,2.3189499380000003
LCN,1981,13.97222996
LDC,1981,2.317059994
LIC,1981,4.350200176
LKA,1981,2.8307700160000002
LMC,1981,6.799009799999999
LMY,1981,7.824709892
LSO,1981,1.011049986
LTE,1981,8.644260406
LTU,1981,24.44091988
LUX,1981,2.58100009
LVA,1981,23.51272011
MAR,1981,5.507649899
MDA,1981,29.29737091
MDG,1981,2.7574100489999998
MEA,1981,10.77198029
MEX,1981,14.22881985
MIC,1981,8.083620071
MKD,1981,26.48381996
MLT,1981,3.4226000310000004
MMR,1981,4.611310005
MNA,1981,10.69126034
MNG,1981,26.11726952
MOZ,1981,0.09014
MUS,1981,0.890890002
MWI,1981,0.46851000200000004
NAC,1981,56.08929062
NER,1981,0.329759985
NGA,1981,2.326809883
NLD,1981,29.40937042
NOR,1981,25.47361946
NPL,1981,3.4774401189999997
NZL,1981,27.48801994
OED,1981,31.49666977
OMN,1981,0.018130001
OSS,1981,5.336709976
PAN,1981,20.69452095
PER,1981,19.55834961
PHL,1981,25.25946045
POL,1981,17.43864059
PRE,1981,2.2524700159999997
PRT,1981,11.57723045
PRY,1981,9.191029549
PSS,1981,4.421909809
PST,1981,35.49549103
QAT,1981,9.807229996
ROU,1981,11.11655045
RUS,1981,46.05730820000001
RWA,1981,0.266460001
SAS,1981,4.682010174
SAU,1981,7.347849846
SEN,1981,2.8432300089999996
SLE,1981,0.766300023
SSA,1981,2.285399914
SSF,1981,2.284960032
SST,1981,5.484129906000001
SUR,1981,6.436419964
SVN,1981,19.13505936
SWE,1981,30.78392982
SWZ,1981,3.1776599880000003
SYR,1981,16.25491905
TEA,1981,3.273829937
TEC,1981,30.63116074
TGO,1981,2.023010015
THA,1981,7.667190075
TJK,1981,24.66628075
TKM,1981,22.74979019
TLA,1981,13.64630032
TMN,1981,10.64157009
TON,1981,7.122300148
TSA,1981,4.682010174
TSS,1981,2.284960032
TTO,1981,4.29847002
TUN,1981,5.098790169
TUR,1981,5.732890128999999
UGA,1981,0.585510015
UKR,1981,42.99103928
UMC,1981,9.179260253999999
URY,1981,17.14318085
USA,1981,55.73703003
VEN,1981,19.42373085
VNM,1981,2.032809973
WLD,1981,12.66005993
WSM,1981,3.722330093
ZMB,1981,1.3676700590000002
ZWE,1981,1.8095400330000002
AFG,1982,1.722880006
ARB,1982,10.64377022
ARG,1982,23.82999992
AUS,1982,25.64088058
AUT,1982,22.46463013
BDI,1982,0.502030015
BEL,1982,26.41571045
BEN,1982,1.731750011
BFA,1982,0.426149994
BGD,1982,3.8013100619999998
BGR,1982,15.63683987
BHR,1982,5.886919975
BHS,1982,15.20020962
BLR,1982,39.96981049
BRB,1982,17.57670975
BWA,1982,1.591439962
CAF,1982,1.263170004
CEB,1982,16.19371033
CHE,1982,18.85586929
CHL,1982,13.07452965
CIV,1982,2.626559973
CMR,1982,1.6703599690000002
COD,1982,1.3697999719999998
COG,1982,5.467430115
COL,1982,10.47474003
CRI,1982,20.46286964
CSS,1982,6.202730179
CUB,1982,16.38549995
CYP,1982,3.02895999
CZE,1982,17.34226036
DNK,1982,27.96108055
EAP,1982,4.069699764
EAR,1982,7.395939827
EAS,1982,6.144139767
ECA,1982,32.46612167
ECS,1982,28.11182976
ECU,1982,32.09383011
EGY,1982,18.72874069
EMU,1982,26.62166977
ESP,1982,22.5032692
ETH,1982,0.503380001
EUU,1982,23.59556007
FCS,1982,4.389920235
FIN,1982,32.62284851
FJI,1982,2.7253201010000003
FRA,1982,26.77469063
FSM,1982,22.43383026
GBR,1982,18.9608593
GHA,1982,1.4994599819999999
GIN,1982,2.9684998989999998
GNQ,1982,4.8103299139999995
GRC,1982,16.63324928
GRD,1982,8.310150146
GUY,1982,3.135879993
HIC,1982,34.23263168
HKG,1982,10.83127022
HND,1982,8.864350319
HPC,1982,2.250710011
HUN,1982,14.25889969
IBD,1982,8.866760253999999
IBT,1982,7.935719967000001
IDA,1982,3.652329922
IDB,1982,4.274139881
IDN,1982,3.8606600760000003
IDX,1982,3.346240044
IND,1982,4.940360069
IRL,1982,19.40019989
IRQ,1982,9.663880348
ISL,1982,21.23060989
ISR,1982,34.31455994
JOR,1982,18.96068001
KHM,1982,0.089319997
KOR,1982,19.06979942
KWT,1982,12.2405901
LAC,1982,13.90344048
LAO,1982,0.8966500159999999
LBN,1982,26.81612015
LBY,1982,8.247300147999999
LCA,1982,2.7527799610000003
LCN,1982,14.19781971
LDC,1982,2.471029997
LIC,1982,4.375430107
LKA,1982,3.65831995
LMC,1982,6.7540597920000005
LMY,1982,7.9482097629999995
LSO,1982,1.0554399490000002
LTE,1982,8.858869553
LUX,1982,2.399090052
LVA,1982,23.57010078
MAR,1982,5.944419861
MDG,1982,3.556440115
MEA,1982,11.28666973
MEX,1982,14.79337978
MIC,1982,8.21284008
MKD,1982,26.088739399999998
MLI,1982,0.708410025
MLT,1982,3.272140026
MMR,1982,4.55272007
MNA,1982,11.18836021
MNG,1982,25.47060013
MOZ,1982,0.10813000099999999
MUS,1982,0.89884001
MWI,1982,0.47123000000000004
MYS,1982,4.333620071
NAC,1982,57.46361160000001
NER,1982,0.41394999600000004
NGA,1982,2.681030035
NIC,1982,9.702090262999999
NLD,1982,29.92518997
NOR,1982,26.48683929
NPL,1982,3.467959881
NZL,1982,27.81465912
OED,1982,32.12593842
OMN,1982,0.0134
OSS,1982,5.426280022
PAN,1982,21.36082077
PER,1982,19.89201927
PHL,1982,25.785299300000002
POL,1982,16.93042946
PRE,1982,2.37364006
PRT,1982,11.71455956
PRY,1982,9.0209198
PSS,1982,4.1367101669999995
PST,1982,36.14754105
QAT,1982,11.60690022
ROU,1982,11.80933952
RUS,1982,47.02893066
SAS,1982,4.532969952
SAU,1982,7.6512398720000006
SEN,1982,2.5804901119999997
SLV,1982,10.91092014
SSA,1982,2.419420004
SSF,1982,2.4189500809999998
SST,1982,5.55783987
SUR,1982,6.917170047999999
SVN,1982,18.02333069
SWE,1982,31.41522026
SYR,1982,16.28763962
TEA,1982,3.733119965
TEC,1982,30.88961029
TGO,1982,1.771600008
THA,1982,18.85231018
TLA,1982,13.86876965
TMN,1982,11.14185047
TSA,1982,4.532969952
TSS,1982,2.4189500809999998
TTO,1982,4.310400008999999
TUN,1982,5.095940113
TUR,1982,5.799230099
TZA,1982,0.26456999800000003
UGA,1982,0.632049978
UKR,1982,43.24723816
UMC,1982,9.445139885
URY,1982,22.38195992
USA,1982,57.00894165
VEN,1982,20.38105965
WLD,1982,12.81459045
ZMB,1982,1.400200009
ZWE,1982,2.099920034
ALB,1983,5.926119804
ARB,1983,10.81293964
ARG,1983,24.83893013
AUS,1983,26.36245918
AUT,1983,22.98781013
BEL,1983,27.14603043
BEN,1983,1.879169941
BFA,1983,0.500909984
BGD,1983,4.678380013
BGR,1983,15.41180038
BHS,1983,11.63673019
BLR,1983,41.18185043
BRN,1983,1.013339996
BTN,1983,0.719889998
BWA,1983,1.661489964
CAF,1983,1.031569958
CEB,1983,16.12947083
CHE,1983,18.84465981
CHL,1983,14.60266972
CMR,1983,1.7406899930000002
COD,1983,1.289960027
COG,1983,5.599030018
COL,1983,10.92078018
CRI,1983,20.22410965
CSS,1983,5.741499901
CUB,1983,15.92325974
CYP,1983,2.8009400369999997
CZE,1983,17.22730064
DNK,1983,28.55385971
EAP,1983,4.237490177
EAR,1983,7.856160163999999
EAS,1983,6.349339962
ECA,1983,32.95935059
ECS,1983,28.53000069
ECU,1983,30.34309959
EGY,1983,19.43091965
EMU,1983,26.79587936
ESP,1983,23.13824081
ETH,1983,0.528509974
EUU,1983,24.05114937
FCS,1983,4.412990093
FIN,1983,33.36182022
FRA,1983,27.24198914
GAB,1983,5.205379963
GBR,1983,21.05810928
GIN,1983,2.923510075
GRC,1983,18.388729100000003
GRD,1983,4.4691300389999995
GTM,1983,6.314690112999999
GUY,1983,2.283979893
HIC,1983,34.93431091
HKG,1983,12.05671024
HND,1983,8.884860039
HPC,1983,2.275409937
HTI,1983,0.933459997
HUN,1983,14.87689972
IBD,1983,9.056050301
IBT,1983,8.11411953
IDA,1983,3.792429924
IDB,1983,4.346749783
IDN,1983,4.086579799999999
IDX,1983,3.518219948
IND,1983,5.554590225
IRL,1983,20.69433022
IRQ,1983,9.748390198
ISL,1983,22.94732094
ISR,1983,34.73445892
ITA,1983,24.73711967
JOR,1983,19.75699997
KEN,1983,1.152899981
KHM,1983,0.112170003
KOR,1983,23.67869949
KWT,1983,13.30356979
LAC,1983,14.16298008
LAO,1983,1.1797300579999999
LBN,1983,27.69104004
LBY,1983,8.960100173999999
LCA,1983,3.0392699239999996
LCN,1983,14.72638988
LDC,1983,2.6712300780000002
LIC,1983,4.410580158
LKA,1983,4.036759853
LMC,1983,7.14470005
LMY,1983,8.136859894
LSO,1983,1.063549995
LTE,1983,8.860469818
LUX,1983,3.2155499460000003
LVA,1983,23.39080048
MAR,1983,5.213890076
MDG,1983,3.7552900310000004
MEA,1983,11.55941963
MEX,1983,14.97504997
MIC,1983,8.411640167
MKD,1983,25.228120800000003
MLI,1983,0.898230016
MLT,1983,3.5255498889999997
MNA,1983,11.43925953
MNG,1983,25.10585976
MUS,1983,0.66900003
MWI,1983,0.463860005
MYS,1983,4.318980217
NAC,1983,58.21268082
NER,1983,0.45421001299999997
NGA,1983,2.871490002
NIC,1983,10.36417961
NLD,1983,30.19755936
NOR,1983,28.36903954
NPL,1983,3.14951992
NZL,1983,28.4327507
OED,1983,32.63613892
OMN,1983,0.0266
OSS,1983,5.533539772
PAN,1983,20.56697083
PER,1983,20.54191017
PHL,1983,26.59267998
PNG,1983,1.3438500169999998
POL,1983,16.34049034
PRE,1983,2.439100027
PRT,1983,12.11851978
PRY,1983,10.27608013
PSS,1983,4.0587801930000005
PST,1983,36.72206879
QAT,1983,14.51187038
ROU,1983,12.06486988
RUS,1983,48.28110886
SAS,1983,5.09841013
SAU,1983,8.244279861
SEN,1983,2.6947700980000002
SLV,1983,13.12462044
SSA,1983,2.485500097
SSF,1983,2.4850199219999998
SST,1983,5.483290195
SUR,1983,7.407680035
SVN,1983,17.90526009
SWE,1983,32.02743912
SYR,1983,16.14502907
TEA,1983,3.902529955
TEC,1983,31.33386993
TGO,1983,1.5955300330000002
THA,1983,21.38059998
TLA,1983,14.18855953
TMN,1983,11.39396
TSA,1983,5.09841013
TSS,1983,2.4850199219999998
TTO,1983,3.899399996
TUN,1983,5.105490208
TUR,1983,6.293089867000001
TZA,1983,0.264789999
UKR,1983,44.14648819
UMC,1983,9.473549842999999
URY,1983,24.09712982
USA,1983,57.5830307
VEN,1983,20.96585083
WLD,1983,13.00247002
WSM,1983,3.10909009
ZMB,1983,1.46352005
ZWE,1983,1.3487299680000002
ALB,1984,6.559989928999999
ARB,1984,11.08580017
ARG,1984,28.676469800000003
