country_iso,year,literacy_rate
TEC,2002,97.22074127
TLA,2002,88.95791626
TMN,2002,68.51264954
TSA,2002,59.21207047
TSS,2002,58.17021179
TZA,2002,69.4309
UGA,2002,68.14251
UMC,2002,90.85549927
WLD,2002,81.41221619
ZMB,2002,69.14922
ARB,2003,70.1877594
BFA,2003,21.82292
BWA,2003,81.18871
CEB,2003,98.58281708
CSS,2003,88.62844086
EAP,2003,91.55072021
EAR,2003,70.40602875
EAS,2003,91.30444336
ECA,2003,97.12626648
ECS,2003,96.89122772
FCS,2003,64.44210052
GIN,2003,29.70402
HPC,2003,53.30905151
HTI,2003,58.7439
IBD,2003,83.81764221
IBT,2003,79.03125763
IDA,2003,57.78038025
IDB,2003,60.8504715
IDX,2003,56.19812012
JOR,2003,89.89232
LAC,2003,89.06987762
LCN,2003,90.01100159
LDC,2003,54.49568176
LIC,2003,54.497508999999994
LMC,2003,68.85848999
LMY,2003,78.77841187
LTE,2003,92.11988831
MEA,2003,73.94257355
MIC,2003,80.79873657
MLI,2003,24.0
MNA,2003,72.39302063
MNE,2003,97.77346
MOZ,2003,48.158840000000005
NGA,2003,54.77318
OMN,2003,81.36331
OSS,2003,81.02063751
PHL,2003,92.59069000000001
PRE,2003,57.63010025
SAS,2003,60.10100174
SSA,2003,58.62374878
SSF,2003,58.62910843
SST,2003,83.30786133
TEA,2003,91.44515228
TEC,2003,97.28729248
TLA,2003,89.75382233
TMN,2003,72.20114899
TSA,2003,60.10100174
TSS,2003,58.62910843
UMC,2003,91.41396332
WLD,2003,81.94161987
ARB,2004,71.17532349
BRA,2004,88.61624
BRB,2004,99.6
CEB,2004,98.60521698
COL,2004,92.80378
CPV,2004,81.0
CSS,2004,88.88195801
EAP,2004,92.09281158
EAR,2004,71.19555664
EAS,2004,91.86688232
ECA,2004,97.29122925
ECS,2004,96.98104095
ESP,2004,97.16512
ETH,2004,35.9
FCS,2004,64.87567902
GRD,2004,98.6
HPC,2004,55.15489960000001
IBD,2004,84.30979919
IBT,2004,79.64650726
IDA,2004,59.11864853
IDB,2004,62.04367065
IDN,2004,90.38479
IDX,2004,57.61091995
KHM,2004,73.60995
LAC,2004,89.03977203
LBY,2004,86.1
LCN,2004,89.99260712
LDC,2004,55.99261856
LIC,2004,56.25587082
LMC,2004,69.55857086
LMY,2004,79.40396118
LTE,2004,92.54826355
MAR,2004,52.306259999999995
MEA,2004,74.85720825
MEX,2004,90.95374
MIC,2004,81.34761809999999
MNA,2004,73.29144287
OSS,2004,81.44180298
PER,2004,87.66985
PRE,2004,58.91059875
PSE,2004,92.27996999999999
QAT,2004,88.96239
SAS,2004,60.87245941
SAU,2004,82.85774
SLE,2004,34.82679
SSA,2004,60.50690842
SSF,2004,60.51203156
SST,2004,83.65692902
SUR,2004,89.59806
SVN,2004,99.7
SYR,2004,80.84451999999999
TCD,2004,28.381429999999998
TEA,2004,91.99475861
TEC,2004,97.43592834
TLA,2004,89.73607635
TMN,2004,73.10896301
TSA,2004,60.87245941
TSS,2004,60.51203156
TUN,2004,74.297
TUR,2004,87.36549000000001
UMC,2004,91.86766052
VUT,2004,78.4
WLD,2004,82.45339966
YEM,2004,54.1
ARB,2005,71.75141907
ARE,2005,90.03385
BFA,2005,23.553720000000002
BTN,2005,52.81469
CEB,2005,98.62831116
COL,2005,92.84866
CSS,2005,89.16519165
EAP,2005,92.46090698
EAR,2005,71.10224915
EAS,2005,92.24886322
ECA,2005,97.49430847
ECS,2005,96.97740936
EGY,2005,71.40886
ESP,2005,97.75069
ETH,2005,29.82034
FCS,2005,65.08939362
GRC,2005,93.04431
HPC,2005,54.3778801
IBD,2005,84.40899658
IBT,2005,79.63095093
IDA,2005,58.80804825
IDB,2005,61.44799042
IDX,2005,57.4468689
IRN,2005,82.4412
JOR,2005,91.13075
KWT,2005,93.27445999999999
LAC,2005,89.57859039
LAO,2005,72.70226
LCN,2005,90.47019196
LDC,2005,55.75614929
LIC,2005,55.51005936
LMC,2005,69.39663696
LMY,2005,79.38974762
LTE,2005,92.87303925
MEA,2005,75.31095886
MEX,2005,91.63027
MIC,2005,81.41654968
MLT,2005,92.36309
MNA,2005,73.70323181
NER,2005,28.672420000000002
NIC,2005,78.00298000000001
OSS,2005,81.97775269
PAK,2005,49.87364
PER,2005,87.90867
PRE,2005,58.38719177
SAS,2005,60.64294052
SSA,2005,59.5177803
SSF,2005,59.52307892
SST,2005,84.09007263
TEA,2005,92.36785889
TEC,2005,97.61894989
THA,2005,93.50647
TLA,2005,90.23155212
TMN,2005,73.51612091
TSA,2005,60.64294052
TSS,2005,59.52307892
TUR,2005,88.22906
UMC,2005,92.20535278
WLD,2005,82.41014862
ARB,2006,69.65244293
ARG,2006,98.6108
BEN,2006,28.702109999999998
BFA,2006,22.472579999999997
BRA,2006,89.61523000000001
CEB,2006,98.63603973
COL,2006,92.29968000000001
CSS,2006,89.33988190000001
DZA,2006,72.64868
EAP,2006,92.8840332
EAR,2006,71.24558258
EAS,2006,92.67140961
ECA,2006,97.45812988
ECS,2006,97.13384247
EGY,2006,66.36991
FCS,2006,63.21735001
HPC,2006,53.23855972
HTI,2006,48.68502
IBD,2006,84.40248108
IBT,2006,79.57724762
IDA,2006,58.75864029
IDB,2006,62.32202148
IDN,2006,91.98227
IDX,2006,56.92008972
IND,2006,62.75447
IRN,2006,82.33131999999999
KWT,2006,93.28211999999999
LAC,2006,89.48059082
LCN,2006,90.47413635
LDC,2006,55.108699800000004
LIC,2006,55.3279686
LKA,2006,90.80883
LMC,2006,69.21127319
LMY,2006,79.32791138
LTE,2006,93.09925079
MAC,2006,93.49975
MDV,2006,98.3979
MEA,2006,74.57663727
MEX,2006,91.73451999999999
MIC,2006,81.38768768
MLI,2006,26.17655
MNA,2006,72.69731903
OSS,2006,81.54061127
PAK,2006,54.15121
PER,2006,88.69934
PRE,2006,56.80527878
PSE,2006,93.45000999999999
SAS,2006,60.81309891
SEN,2006,41.89115
SLV,2006,83.55946
SSA,2006,58.35353851
SSF,2006,58.35897827
SST,2006,83.79750061
TEA,2006,92.79660797
TEC,2006,97.58699036
TGO,2006,56.888369999999995
TLA,2006,90.23787689
TMN,2006,72.49503326
TON,2006,99.01846
TSA,2006,60.81309891
TSS,2006,58.35897827
TUR,2006,88.11939
UGA,2006,71.37314
UMC,2006,92.39195251
URY,2006,97.78963
WLD,2006,82.41246796
ARB,2007,70.13626099
AZE,2007,99.60191
BFA,2007,28.72921
BGD,2007,46.6636
BOL,2007,90.74347
BRA,2007,90.00936999999999
CEB,2007,98.65450287
CMR,2007,70.67994
COD,2007,61.20555
COL,2007,92.65179
CSS,2007,89.92343903
CYM,2007,98.86782
DOM,2007,88.24446
EAP,2007,93.96150208
EAR,2007,72.19947815
EAS,2007,93.66029358
ECA,2007,97.55348969
ECS,2007,97.13419342
ECU,2007,92.09679
ESP,2007,97.93884
ETH,2007,38.995979999999996
FCS,2007,63.49914932
GRC,2007,93.93155
HND,2007,83.58899
HPC,2007,54.59339142
IBD,2007,85.47662354
IBT,2007,80.31774139
IDA,2007,58.31108093
IDB,2007,61.57181931
IDX,2007,56.62741089
JOR,2007,92.19958000000001
KEN,2007,72.15703
KWT,2007,93.66419
LAC,2007,90.1363678
LBN,2007,89.61244
LBR,2007,42.94108
LCN,2007,91.04754639
LDC,2007,54.54721069
LIC,2007,56.413619999999995
LMC,2007,69.83592987
LMY,2007,80.08049011
LTE,2007,94.08960724
MEA,2007,75.09182739
MEX,2007,92.79517
MIC,2007,82.13751984
MNA,2007,73.11540222
MRT,2007,45.50378
OSS,2007,80.74594116
PER,2007,89.59081
PRE,2007,56.19433975
PRY,2007,94.55821999999999
PSE,2007,93.88214
QAT,2007,93.08274
SAS,2007,61.97816849
SLV,2007,82.02863
SSA,2007,58.49351120000001
SSF,2007,58.49887848
SST,2007,83.32940674
TEA,2007,93.88745117
TEC,2007,97.67311859
TLA,2007,90.83162689
TLS,2007,50.6
TMN,2007,72.9102478
TSA,2007,61.97816849
TSS,2007,58.49887848
TUN,2007,77.1904
TUR,2007,88.6559
UMC,2007,93.34848785
URY,2007,97.86389
VEN,2007,95.15464
WLD,2007,83.00002289
ZAF,2007,88.71725
ZMB,2007,61.428290000000004
ALB,2008,95.93864
ARB,2008,71.08016205
BDI,2008,48.08406
BOL,2008,90.69811
BRA,2008,90.03662
CEB,2008,98.69248962
CHL,2008,98.64901
COL,2008,93.37818
CSS,2008,90.16815948
DZA,2008,75.13605
EAP,2008,94.20285034
EAR,2008,73.28024292
EAS,2008,93.93315887
ECA,2008,97.55825043
ECS,2008,97.2484436
ECU,2008,92.39005
ERI,2008,64.66297
ESP,2008,97.63061
FCS,2008,63.09912872
HPC,2008,54.11573029
IBD,2008,85.83152771
IBT,2008,80.76908112
IDA,2008,59.43962097
IDB,2008,61.69100189
IDN,2008,92.1923
IDX,2008,58.27619934
IRN,2008,82.9623
KHM,2008,77.58654
KWT,2008,93.8983
LAC,2008,90.43141937
LCN,2008,91.31507111
LDC,2008,56.27473831
LIC,2008,55.71715927
LKA,2008,90.55795
LMC,2008,70.91819763
LMY,2008,80.53759003
LTE,2008,94.31301117
MAR,2008,55.14791999999999
MEA,2008,75.75370026
MEX,2008,92.9256
MIC,2008,82.7245636
MNA,2008,73.69349670000001
NGA,2008,51.077659999999995
OMN,2008,86.62114
OSS,2008,81.78520203
PAK,2008,55.52636999999999
PHL,2008,95.4201
POL,2008,98.74274
PRE,2008,55.52373123
PRK,2008,99.99819000000001
PRY,2008,93.29208
PSE,2008,92.53616
QAT,2008,93.98973000000001
SAS,2008,63.63832855
SDN,2008,53.51738
SLV,2008,83.9513
SSA,2008,58.07780075
SSD,2008,26.83128
SSF,2008,58.08311844
SST,2008,84.1050415
STP,2008,69.53639
SUR,2008,94.62094
TEA,2008,94.13175201
TEC,2008,97.68100739
TLA,2008,91.10935974
TMN,2008,73.50450134
TSA,2008,63.63832855
TSS,2008,58.08311844
TUN,2008,77.56113
UMC,2008,93.58744049
URY,2008,98.16356
WLD,2008,83.41059875
ARB,2009,69.8055191
ARG,2009,98.98342
AZE,2009,99.75984
BLR,2009,99.61706
BOL,2009,91.16783000000001
BRA,2009,90.29821
CEB,2009,98.89840698
CHL,2009,98.55368
COL,2009,93.24469
CSS,2009,90.37497711
EAP,2009,94.50540161
EAR,2009,74.12976837
EAS,2009,94.22499847
ECA,2009,98.08685303
ECS,2009,97.4167099
ECU,2009,92.24976
ESP,2009,97.67926999999999
FCS,2009,61.12036896
GRC,2009,93.90511
GUY,2009,84.99401
HPC,2009,54.78145981
IBD,2009,86.23973846
IBT,2009,81.17484283
IDA,2009,60.10617065
IDB,2009,62.594841
IDN,2009,92.5817
IDX,2009,58.81906891
KAZ,2009,99.73241
KGZ,2009,99.24343
KHM,2009,73.90003
LAC,2009,90.76129913
LBN,2009,91.18419
LCN,2009,91.69281769
LDC,2009,57.18098068
LIC,2009,56.82658005
LMC,2009,71.53401947
LMY,2009,80.94197083
LSO,2009,75.8002
LTE,2009,94.59371185
MAR,2009,56.08367
MDG,2009,64.48091
MEA,2009,75.67649841
MEX,2009,93.44188
MIC,2009,83.09661102
MNA,2009,73.44956207
MOZ,2009,50.58381
OSS,2009,81.23047638
PAK,2009,54.89264
PRE,2009,55.26485825
PRY,2009,93.75424
PSE,2009,94.59917
QAT,2009,94.72429
SAS,2009,64.33766174
SEN,2009,49.69513
SLB,2009,76.6
SLV,2009,84.10289
SSA,2009,59.24615097
SSF,2009,59.25123978
SST,2009,83.72168732
TEA,2009,94.43798065
TEC,2009,98.15621185
TGO,2009,57.09338
TLA,2009,91.50401306
TMN,2009,73.23410797
TSA,2009,64.33766174
TSS,2009,59.25123978
TUR,2009,90.81671999999999
UMC,2009,93.83985138
URY,2009,98.26723
VEN,2009,95.51199
VNM,2009,93.52045
WLD,2009,83.72041321
ZAF,2009,92.89486
ABW,2010,96.82264
ARB,2010,70.76441
ARG,2010,98.95496999999999
AZE,2010,99.77114
BHR,2010,90.9774
BRA,2010,90.37918
CAF,2010,36.75261
CEB,2010,98.91731999999999
CHN,2010,95.12448
CMR,2010,71.29051
COL,2010,93.37233
CSS,2010,90.60098
DOM,2010,89.53873
EAP,2010,94.60775
EAR,2010,75.28231
EAS,2010,94.26817
ECA,2010,98.38939
ECS,2010,97.58114
ECU,2010,91.85404
EGY,2010,72.04785
ESP,2010,97.7489
FCS,2010,61.55183
GHA,2010,71.49707
GIN,2010,25.30774
GNQ,2010,94.37054
HND,2010,84.75536
HPC,2010,55.25037
IBD,2010,86.82038
IBT,2010,81.67029000000001
IDA,2010,60.520869999999995
IDB,2010,63.028999999999996
IDX,2010,59.222669999999994
JOR,2010,92.55104
KAZ,2010,99.78163
KWT,2010,94.46901
LAC,2010,90.77360999999999
LCN,2010,91.66744
LDC,2010,57.47995
LIC,2010,56.9209
LKA,2010,91.18136
LMC,2010,72.75541
LMY,2010,81.44955999999999
LTE,2010,94.61558000000001
MEA,2010,76.49271999999999
MEX,2010,93.06894
MIC,2010,83.67154000000001
MLI,2010,31.09975
MNA,2010,74.27413
MNG,2010,98.257
MWI,2010,61.30972
MYS,2010,93.11789
OMN,2010,86.939
OSS,2010,81.66278
PAK,2010,55.37519
PAN,2010,94.09411999999999
PNG,2010,61.6
PRE,2010,55.59765
PRI,2010,91.96523
PRY,2010,93.87092
PSE,2010,94.93200999999999
RUS,2010,99.68427
RWA,2010,65.85226999999999
SAS,2010,66.01901
SGP,2010,95.85733
SLV,2010,84.49271999999999
SSA,2010,59.55902
SSF,2010,59.56398000000001
SST,2010,84.064
SUR,2010,94.67575
SWZ,2010,83.09829
SYC,2010,93.95423000000001
TEA,2010,94.54160999999999
TEC,2010,98.42843
THA,2010,96.43091
TLA,2010,91.48097
TLS,2010,58.308980000000005
TMN,2010,74.06062
TSA,2010,66.01901
TSS,2010,59.56398000000001
TTO,2010,98.7
TUN,2010,79.13058000000001
TUR,2010,92.6606
TZA,2010,67.8007
UGA,2010,73.21188000000001
UMC,2010,93.9115
URY,2010,98.07271
WLD,2010,84.1044
ZAF,2010,92.87732
ZMB,2010,83.00766999999999
AFG,2011,31.741120000000002
ALB,2011,96.8453
ARB,2011,72.59385999999999
ARG,2011,99.10833000000001
ARM,2011,99.74441
ATG,2011,98.95
AZE,2011,99.77863
BGD,2011,58.769180000000006
BGR,2011,98.35245
BIH,2011,98.14204000000001
BOL,2011,92.22615
BRA,2011,91.41124
BRN,2011,96.08556
CEB,2011,98.93486
CHL,2011,96.70300999999999
COG,2011,79.31116999999999
COL,2011,93.58053000000001
CRI,2011,97.40658
CSS,2011,90.79542
CYP,2011,98.67843
DOM,2011,90.10638
EAP,2011,94.45593000000001
EAR,2011,75.28605999999999
EAS,2011,94.07540999999999
ECA,2011,98.6356
ECS,2011,97.89486
ECU,2011,91.5869
ESP,2011,97.78375
EST,2011,99.88579
FCS,2011,61.16862
GRC,2011,97.36874
HND,2011,85.1233
HPC,2011,57.37311999999999
HRV,2011,99.12536
IBD,2011,87.17826
IBT,2011,81.93721
IDA,2011,60.685269999999996
IDB,2011,63.09089
IDN,2011,92.81191
IDX,2011,59.44031
IND,2011,69.30256
ITA,2011,98.84828
JOR,2011,95.90445
LAC,2011,91.43807
LAO,2011,58.28794
LCN,2011,92.23425
LDC,2011,57.66528
LIC,2011,58.78024
LMC,2011,72.84508000000001
LMY,2011,81.72388000000001
LTE,2011,95.13004000000001
LTU,2011,99.8156
LVA,2011,99.8959
MAC,2011,95.64004
MAR,2011,67.08416
MEA,2011,77.26692
MEX,2011,93.51998
MHL,2011,98.26508000000001
MIC,2011,83.82949
MLI,2011,33.56094
MLT,2011,93.30736
MNA,2011,74.50895
MNE,2011,98.44221
MUS,2011,89.24984
NPL,2011,59.62725
OSS,2011,82.18117
PAK,2011,54.73802
PRE,2011,57.390859999999996
PRT,2011,94.47705
PSE,2011,95.26724
ROU,2011,98.60429
SAS,2011,66.51724
SEN,2011,52.05196
SGP,2011,96.18608
SLV,2011,85.49399
SRB,2011,97.96240999999999
SSA,2011,61.18954
SSF,2011,61.194219999999994
SST,2011,84.4677
TEA,2011,94.38786
TEC,2011,98.65026
TGO,2011,60.40994
TLA,2011,92.06421999999999
TMN,2011,74.2919
TON,2011,99.38553
TSA,2011,66.51724
TSS,2011,61.194219999999994
TUN,2011,79.65391
TUR,2011,94.10609000000001
UMC,2011,94.23170999999999
URY,2011,98.3359
VEN,2011,94.77022
WLD,2011,84.37161
WSM,2011,98.97326
ZAF,2011,93.10214
ZWE,2011,83.58270999999999
ALB,2012,97.24696999999999
ARB,2012,73.7217
ARG,2012,99.10523
AZE,2012,99.77577
BEN,2012,32.94882
BGD,2012,57.86075
BOL,2012,94.46056999999999
BRA,2012,91.33785
BTN,2012,57.0336
CEB,2012,98.9454
CIV,2012,40.981629999999996
COD,2012,75.01719
COM,2012,49.19614
CPV,2012,85.32779000000001
CSS,2012,90.80851
CUB,2012,99.75253000000001
DOM,2012,90.15518
EAP,2012,94.67794
EAR,2012,75.91448000000001
EAS,2012,94.31349
ECA,2012,98.76158000000001
ECS,2012,97.99824
ECU,2012,92.06473000000001
EGY,2012,73.86559
ESP,2012,97.89454
FCS,2012,61.362519999999996
GAB,2012,82.2838
GTM,2012,78.26486
HND,2012,85.35555
HPC,2012,58.83455
IBD,2012,87.51869
IBT,2012,82.35303
IDA,2012,61.67556999999999
IDB,2012,64.44268000000001
IDX,2012,60.24365
IRN,2012,83.62599
JOR,2012,97.89031999999999
KWT,2012,95.51317
LAC,2012,91.68341
LCN,2012,92.4574
LDC,2012,58.57303
LIC,2012,60.13292
LMC,2012,73.54289
LMY,2012,82.14667
LTE,2012,95.30169000000001
MAR,2012,69.42539000000001
MDA,2012,99.13831
MDG,2012,71.57262
MEA,2012,77.88424
MEX,2012,94.2284
MIC,2012,84.19360999999999
MNA,2012,75.141
MUS,2012,91.76601
NER,2012,30.56039
OSS,2012,82.41896
PAK,2012,56.764340000000004
PER,2012,93.84173
PRE,2012,58.80656
PRY,2012,94.19747
PSE,2012,95.90621999999999
RWA,2012,68.33103
SAS,2012,67.2685
SGP,2012,96.36979000000001
SSA,2012,62.490269999999995
SSF,2012,62.49471
SST,2012,84.63077
STP,2012,90.1431
SUR,2012,92.86865999999999
TEA,2012,94.61261
TEC,2012,98.76374
TLA,2012,92.29404
TMN,2012,74.92135999999999
TSA,2012,67.2685
TSS,2012,62.49471
TUN,2012,80.21875
TUR,2012,94.91975
TZA,2012,78.10059
UGA,2012,70.19821999999999
UKR,2012,99.97435
UMC,2012,94.37705
URY,2012,98.39594
WLD,2012,84.72603000000001
ZAF,2012,93.72946999999999
ARB,2013,73.94749
ARG,2013,99.12195
AZE,2013,99.78936
BGD,2013,61.01554
BIH,2013,96.99176999999999
BRA,2013,91.48424
BWA,2013,86.82318000000001
CEB,2013,98.95481
CHL,2013,96.26706
CSS,2013,90.8723
DOM,2013,90.85815
EAP,2013,94.77901999999999
EAR,2013,76.49256
EAS,2013,94.42047
ECA,2013,98.81141
ECS,2013,98.06956
ECU,2013,93.29463
EGY,2013,75.06073
ESP,2013,98.07913
FCS,2013,61.16073000000001
GMB,2013,41.95005
GTM,2013,77.03867
HND,2013,85.46441999999999
HPC,2013,59.044990000000006
IBD,2013,87.73278
IBT,2013,82.56062
IDA,2013,62.12955
IDB,2013,64.31306
IDX,2013,60.99984
IRN,2013,84.6268
IRQ,2013,43.683279999999996
KWT,2013,95.58582
LAC,2013,91.76209
LCN,2013,92.50325
LDC,2013,59.38629
LIC,2013,60.17592
LMC,2013,74.13088
LMY,2013,82.36124000000001
LTE,2013,95.36598000000001
MEA,2013,78.21723
MEX,2013,93.96285
MIC,2013,84.45217
MNA,2013,75.40791999999999
MUS,2013,91.49003
OSS,2013,82.64475999999999
PAK,2013,55.59499
PHL,2013,96.398
PLW,2013,99.50313
PRE,2013,58.84711
PRY,2013,95.05904
PSE,2013,96.2849
QAT,2013,90.63299
SAS,2013,68.01312
SAU,2013,94.42634
SEN,2013,42.8175
SGP,2013,96.54808
SLE,2013,32.42617
SLV,2013,86.76758000000001
SSA,2013,62.81126
SSF,2013,62.81559
SST,2013,84.79789
TEA,2013,94.71495999999999
TEC,2013,98.80896
THA,2013,93.70206999999999
TLA,2013,92.34312
TMN,2013,75.18455
TSA,2013,68.01312
TSS,2013,62.81559
TUR,2013,95.25666
UMC,2013,94.41675
URY,2013,98.36386999999999
UZB,2013,99.99486
WLD,2013,84.90292
AGO,2014,66.03011
ARB,2014,74.61962
ARG,2014,98.99389000000001
AZE,2014,99.78899
BDI,2014,61.56973000000001
BFA,2014,34.5994
BGD,2014,61.0933
BRA,2014,91.72943000000001
BRB,2014,99.6
BWA,2014,87.7
CEB,2014,98.96629
CIV,2014,43.90842
COL,2014,94.18625
CSS,2014,91.0397
DOM,2014,91.76375999999999
EAP,2014,95.19566
EAR,2014,77.23448
EAS,2014,94.91781
ECA,2014,98.84281999999999
ECS,2014,98.11636999999999
ECU,2014,94.22264
ESP,2014,98.09371999999999
FCS,2014,61.86611
GEO,2014,99.58619
GIN,2014,32.003840000000004
GNB,2014,45.58116
GNQ,2014,95.0
GRD,2014,98.6
GTM,2014,81.2859
GUY,2014,85.63973
HND,2014,87.19753
HPC,2014,59.907680000000006
HUN,2014,99.1
IBD,2014,88.12764
IBT,2014,82.97848
IDA,2014,62.91562
IDB,2014,65.15158000000001
IDN,2014,95.11622
IDX,2014,61.75931
IRN,2014,84.70524
JAM,2014,88.1
KEN,2014,78.73304
KHM,2014,78.05509
LAC,2014,92.2644
LCN,2014,92.94435
LDC,2014,60.155969999999996
LIC,2014,60.90361
LMC,2014,74.84184
LMY,2014,82.78633
LSO,2014,76.6352
LTE,2014,95.53109
MDA,2014,99.35989000000001
MDV,2014,98.61012
MEA,2014,78.74318000000001
MEX,2014,94.55588
MIC,2014,84.87823
MKD,2014,97.8
MNA,2014,75.96811
MUS,2014,92.47476
MWI,2014,65.14537
NCL,2014,97.8
OMN,2014,91.9812
OSS,2014,83.08374
PAK,2014,56.97715
PER,2014,93.70795
PRE,2014,59.71051
PRY,2014,95.03481
PSE,2014,96.42839000000001
QAT,2014,91.32722
RWA,2014,70.80413
SAS,2014,68.73481
SGP,2014,96.71666
SSA,2014,63.482690000000005
SSF,2014,63.486869999999996
SST,2014,85.14295
SVN,2014,99.7
TEA,2014,95.13672
TEC,2014,98.83761
TJK,2014,99.8
TKM,2014,99.7
TLA,2014,92.79791999999999
TMN,2014,75.74665
TSA,2014,68.73481
TSS,2014,63.486869999999996
TUN,2014,79.03643000000001
TUR,2014,95.43963000000001
UMC,2014,94.6637
URY,2014,98.43593
UZB,2014,99.98055
VUT,2014,84.7
WLD,2014,85.28372
ZAF,2014,94.1399
ZWE,2014,88.69341999999999
ARB,2015,75.11764000000001
ARG,2015,99.17996
ATG,2015,98.95
AZE,2015,99.78806
BGD,2015,65.13733
BOL,2015,92.45508000000001
BRA,2015,92.0479
CEB,2015,98.97773000000001
CHL,2015,96.87413000000001
COL,2015,94.24505
CPV,2015,86.79029
CSS,2015,91.12809
DOM,2015,91.99121
EAP,2015,95.40914000000001
EAR,2015,77.95227
EAS,2015,95.13715
ECA,2015,98.87196999999999
ECS,2015,98.16487
ECU,2015,94.45566
ESP,2015,98.14326
FCS,2015,62.22513000000001
GMB,2015,50.77797
HND,2015,87.90683
HPC,2015,60.39487
IBD,2015,88.43664
IBT,2015,83.34816
IDA,2015,63.802640000000004
IDB,2015,65.56206999999999
IDN,2015,95.21793000000001
IDX,2015,62.8935
KHM,2015,80.52649
KWT,2015,95.68545
LAC,2015,92.45387
LAO,2015,84.66104
LCN,2015,93.12883000000001
LDC,2015,61.41421
LIC,2015,61.27429
LMC,2015,75.59040999999999
LMY,2015,83.1604
LTE,2015,95.67817
MEA,2015,79.4081
MEX,2015,94.47228
MIC,2015,85.28447
MLI,2015,33.06889
MNA,2015,76.62246
MOZ,2015,56.038999999999994
MUS,2015,92.7076
MWI,2015,62.14354
NIC,2015,82.61455
OMN,2015,93.03860999999999
OSS,2015,84.41474000000001
PER,2015,94.16234
PHL,2015,98.18255
PLW,2015,96.59374
PRE,2015,60.307019999999994
PRY,2015,95.55484
PSE,2015,96.69073
SAS,2015,69.65735
SGP,2015,96.82549
SLV,2015,87.96985
SSA,2015,64.08313000000001
SSF,2015,64.08716
SST,2015,86.13148000000001
TCD,2015,26.00299
TEA,2015,95.3528
TEC,2015,98.86424
TGO,2015,63.745619999999995
THA,2015,92.86831
TLA,2015,92.99225
TMN,2015,76.40267
TSA,2015,69.65735
TSS,2015,64.08716
TUR,2015,95.60141999999999
TZA,2015,77.88723
UMC,2015,94.83118
URY,2015,98.52387
UZB,2015,99.98383000000001
VEN,2015,96.60521999999999
WLD,2015,85.59638000000001
ZAF,2015,94.36792
ARB,2016,73.69399
ARG,2016,99.12501
AZE,2016,99.79006
BGD,2016,72.75872
BHR,2016,97.06668
BRA,2016,92.80844
CEB,2016,98.99005
COD,2016,77.04268
COL,2016,94.65385
DOM,2016,93.77846
EAP,2016,95.52339
EAR,2016,78.57369
EAS,2016,95.25384
ECA,2016,98.98786
ECS,2016,98.25469
ECU,2016,94.35023000000001
ESP,2016,98.25050999999999
FCS,2016,62.50688
HND,2016,88.98748
HPC,2016,61.19566
HTI,2016,61.69135
IBD,2016,88.5859
IBT,2016,83.71072
IDA,2016,65.25168000000001
IDB,2016,66.23999
IDN,2016,95.37697
IDX,2016,64.74183000000001
IRN,2016,85.54425
LAC,2016,92.97116
LCN,2016,93.59100000000001
LDC,2016,63.42245
LIC,2016,61.93147
LKA,2016,92.3869
LMC,2016,76.25343000000001
LMY,2016,83.52819000000001
LTE,2016,95.86126999999999
MAC,2016,96.53849
MDV,2016,97.73495
MEA,2016,77.93316
MEX,2016,94.85961999999999
MIC,2016,85.65751999999999
MMR,2016,75.5512
MNA,2016,74.84724
MUS,2016,93.15784000000001
MYS,2016,93.7347
OMN,2016,94.89999
OSS,2016,83.93278000000001
PER,2016,94.17367
PRE,2016,61.039609999999996
PRY,2016,94.65024
PSE,2016,96.93023000000001
PSS,2016,90.97831
QAT,2016,93.1453
SAS,2016,70.99924
SGP,2016,97.04959000000001
SLV,2016,88.14177
SRB,2016,98.84151
SSA,2016,64.78475999999999
SSF,2016,64.78863
SST,2016,85.77091
TCD,2016,22.31155
TEA,2016,95.46849
TEC,2016,98.96905
TLA,2016,93.46904
TMN,2016,74.60233000000001
TSA,2016,70.99924
TSS,2016,64.78863
TUR,2016,96.16733
UMC,2016,95.01176
URY,2016,98.56147
UZB,2016,99.98657
VEN,2016,97.12709
WLD,2016,85.89491
ARB,2017,74.47393000000001
ARM,2017,99.73607
AZE,2017,99.79123
BDI,2017,68.37533
BGD,2017,72.89296999999999
BHR,2017,97.40389
BRA,2017,93.07582
BTN,2017,66.56115
CHL,2017,96.40228
EAP,2017,95.72633
EAR,2017,79.01262
EAS,2017,95.46465
ECA,2017,98.96444
ECS,2017,98.27194
ECU,2017,92.82979
EGY,2017,71.16825
ETH,2017,51.77118
FCS,2017,63.33
FJI,2017,99.08211
GEO,2017,99.36426
HPC,2017,62.12908
IBD,2017,88.8029
IBT,2017,83.98566
IDA,2017,66.01621
IDB,2017,67.07135
IDX,2017,65.47285
KWT,2017,96.03595
LAC,2017,93.12496
LBR,2017,48.301359999999995
LCN,2017,93.70474
LDC,2017,64.2174
LIC,2017,62.75316
LKA,2017,91.89575
LMC,2017,76.85608
LMY,2017,83.81031
LTE,2017,96.00959
MEA,2017,78.83495
MEX,2017,94.97278
MIC,2017,85.92126999999999
MNA,2017,75.85256
MOZ,2017,60.65543
MRT,2017,53.49759
OMN,2017,95.57600000000001
OSS,2017,84.17819
PAK,2017,59.13205
PER,2017,94.14961
PRE,2017,61.922959999999996
